1503, 1503
1080, 272, 28
58, 1404, 24
498, 421, 11
1234, 936, 18
292, 554, 26
838, 1502, 30
1326, 915, 20
641, 784, 13
177, 1440, 18
978, 896, 16
976, 1478, 15
514, 639, 25
559, 1454, 17
838, 2, 30
55, 813, 20
90, 535, 19
1479, 618, 24
55, 587, 22
207, 490, 29
585, 176, 28
839, 1503, 30
760, 95, 26
1056, 197, 11
529, 449, 24
906, 942, 23
1312, 102, 27
1190, 735, 20
184, 986, 11
839, 1502, 30
478, 831, 28
1367, 439, 27
812, 1228, 20
1483, 266, 14
603, 412, 10
1387, 293, 12
1389, 1251, 29
841, 661, 21
1343, 972, 28
1357, 927, 15
839, 2, 30
884, 1059, 12
355, 998, 24
1011, 1064, 12
895, 940, 16
255, 670, 10
1260, 836, 10
31, 1403, 23
522, 644, 24
840, 1503, 30
372, 901, 21
911, 678, 28
678, 574, 10
170, 122, 24
896, 38, 18
590, 732, 25
489, 337, 11
113, 1471, 20
840, 1502, 30
731, 445, 13
32, 1097, 22
954, 289, 16
125, 205, 18
1433, 728, 25
962, 1111, 30
948, 807, 27
657, 928, 23
514, 900, 12
1327, 871, 16
840, 2, 30
603, 139, 21
1151, 468, 26
176, 1079, 20
961, 1113, 24
231, 492, 10
1452, 566, 23
1140, 953, 22
841, 1503, 30
1046, 466, 25
728, 1477, 26
463, 944, 30
1155, 1048, 24
1208, 626, 26
241, 1378, 20
1300, 783, 24
1162, 66, 22
841, 1502, 30
127, 857, 24
126, 49, 22
599, 707, 12
841, 2, 30
1266, 1022, 28
149, 313, 14
1364, 1126, 18
982, 50, 24
1252, 1015, 20
109, 1384, 27
842, 1503, 30
669, 70, 16
1319, 1453, 18
661, 1396, 13
289, 103, 12
722, 1004, 22
1325, 352, 24
327, 327, 25
842, 1502, 30
31, 222, 25
46, 728, 11
188, 392, 24
77, 1282, 20
311, 1211, 18
842, 2, 30
187, 648, 17
122, 739, 15
1441, 203, 11
253, 1347, 19
843, 1503, 30
390, 546, 15
129, 1319, 16
1498, 1032, 14
1448, 137, 12
1348, 1333, 16
720, 1099, 22
256, 58, 13
87, 523, 29
936, 99, 21
2, 1025, 12
843, 1502, 30
447, 142, 19
667, 1166, 10
628, 1476, 26
1135, 1190, 13
167, 500, 19
1033, 1340, 29
893, 639, 23
1444, 860, 28
415, 219, 27
502, 612, 16
843, 2, 30
223, 884, 16
122, 678, 26
112, 746, 22
659, 1107, 16
844, 1503, 30
436, 1235, 17
1160, 173, 11
376, 1043, 24
1272, 700, 18
844, 1502, 30
45, 628, 10
854, 1104, 14
1038, 150, 30
120, 843, 19
1155, 1381, 28
86, 940, 26
1221, 287, 22
844, 2, 30
502, 159, 29
314, 106, 17
255, 94, 27
962, 1174, 18
265, 1332, 18
1325, 181, 12
236, 926, 16
845, 1503, 30
799, 299, 20
314, 1353, 18
530, 374, 30
452, 931, 11
587, 1326, 11
845, 1502, 30
1336, 484, 19
932, 573, 24
1393, 943, 25
1469, 1120, 19
845, 2, 30
1190, 341, 26
668, 893, 17
902, 838, 26
307, 138, 16
1273, 1044, 27
369, 991, 27
1123, 899, 20
1323, 760, 11
846, 1503, 30
795, 930, 13
384, 497, 25
1436, 1377, 24
1262, 1370, 23
846, 1502, 30
89, 768, 25
493, 1303, 30
521, 398, 10
437, 69, 10
306, 1212, 27
428, 704, 14
247, 238, 21
617, 1134, 29
1432, 318, 20
1469, 367, 14
846, 2, 30
495, 1354, 26
449, 127, 17
643, 516, 20
998, 1033, 20
375, 847, 20
431, 792, 25
629, 1218, 26
785, 960, 15
847, 1503, 30
1095, 676, 30
1300, 297, 21
971, 1169, 16
1402, 1060, 29
262, 1275, 26
391, 964, 30
307, 1185, 10
619, 992, 23
446, 716, 28
1072, 867, 21
847, 1502, 30
1502, 595, 19
719, 349, 30
451, 512, 25
847, 2, 30
942, 1286, 23
511, 1459, 22
1083, 453, 30
848, 1503, 30
217, 769, 14
903, 1077, 12
2, 832, 11
191, 687, 25
1334, 983, 11
129, 323, 17
848, 1502, 30
4, 99, 28
716, 813, 30
346, 581, 19
1012, 1273, 24
848, 2, 30
961, 34, 15
563, 288, 18
899, 485, 25
1274, 1248, 10
1094, 120, 16
568, 872, 13
849, 1503, 30
253, 6, 25
467, 1329, 13
1143, 355, 17
849, 1502, 30
943, 1243, 17
109, 134, 13
713, 1124, 20
945, 1465, 29
1461, 240, 14
69, 756, 13
1339, 247, 14
849, 2, 30
204, 805, 24
234, 169, 27
549, 282, 20
850, 1503, 30
232, 544, 17
772, 1052, 22
657, 1193, 21
550, 1315, 16
1456, 310, 12
163, 1044, 17
1205, 208, 30
1259, 201, 15
836, 271, 14
204, 722, 23
850, 1502, 30
390, 1069, 16
910, 606, 19
1184, 1261, 12
850, 2, 30
521, 801, 13
954, 823, 24
992, 220, 21
262, 240, 17
1266, 684, 21
658, 425, 13
851, 1503, 30
1118, 1215, 11
227, 1482, 16
634, 819, 19
851, 1502, 30
671, 576, 16
1292, 337, 17
1400, 1456, 22
823, 1403, 13
851, 2, 30
228, 968, 27
1269, 1491, 10
1124, 99, 24
1007, 648, 19
688, 1159, 23
1015, 221, 12
793, 1441, 15
920, 275, 15
377, 728, 19
852, 1503, 30
811, 374, 27
666, 1048, 10
876, 122, 18
1330, 1293, 26
404, 1310, 11
96, 1200, 29
1065, 66, 28
1045, 949, 27
852, 1502, 30
479, 603, 17
209, 741, 19
724, 788, 18
745, 250, 29
852, 2, 30
1401, 871, 15
1500, 958, 14
567, 893, 27
853, 1503, 30
660, 457, 14
520, 1388, 22
959, 197, 30
1109, 434, 11
650, 340, 24
796, 906, 25
1131, 990, 30
792, 503, 28
853, 1502, 30
956, 7, 13
1432, 864, 17
1463, 174, 12
1239, 115, 22
853, 2, 30
1134, 1059, 28
1110, 1011, 18
882, 782, 22
326, 985, 16
854, 1503, 30
294, 1039, 11
529, 1382, 18
1343, 228, 22
855, 253, 24
1138, 471, 27
1025, 811, 15
48, 686, 12
1251, 854, 24
854, 1502, 30
387, 1335, 14
944, 904, 12
563, 1421, 23
624, 1470, 19
1038, 73, 18
1282, 781, 11
992, 509, 13
971, 1449, 13
495, 1208, 17
854, 2, 30
1075, 558, 17
161, 996, 12
947, 1470, 22
552, 1374, 26
1254, 817, 12
965, 144, 19
1140, 1233, 12
855, 1503, 30
476, 1087, 12
823, 1500, 13
306, 234, 15
681, 1460, 16
1260, 981, 30
912, 866, 10
816, 190, 19
600, 237, 26
855, 1502, 30
1337, 183, 13
367, 576, 13
1181, 390, 17
629, 1424, 10
320, 1350, 16
219, 1166, 13
56, 1119, 12
854, 977, 20
1161, 1356, 19
806, 886, 23
855, 2, 30
760, 1334, 12
1359, 499, 25
47, 896, 11
6, 1229, 14
43, 336, 14
1200, 698, 27
1287, 599, 24
1166, 1223, 13
583, 145, 20
934, 892, 16
856, 1503, 30
330, 1032, 29
797, 954, 27
1028, 83, 17
1378, 1130, 18
1095, 887, 19
1164, 1430, 29
856, 1502, 30
747, 402, 25
295, 30, 12
1319, 1230, 22
467, 315, 25
226, 565, 17
1484, 126, 28
856, 2, 30
483, 956, 23
1305, 603, 24
904, 1200, 14
1167, 552, 18
651, 272, 13
857, 1503, 30
1134, 297, 12
583, 1078, 15
1428, 453, 15
485, 1417, 28
872, 529, 13
1099, 1487, 27
6, 1340, 25
857, 1502, 30
29, 718, 23
1461, 977, 24
241, 1325, 29
1091, 543, 19
471, 871, 19
273, 957, 20
972, 964, 22
533, 784, 25
695, 942, 12
857, 2, 30
677, 654, 11
885, 936, 14
168, 1165, 19
1114, 234, 22
483, 865, 14
1119, 269, 17
999, 219, 17
919, 625, 30
858, 1503, 30
206, 418, 16
1031, 493, 13
490, 853, 10
1160, 671, 27
1493, 156, 26
858, 1502, 30
1380, 340, 28
1180, 397, 10
1375, 1151, 14
302, 570, 29
858, 2, 30
712, 800, 28
26, 1315, 12
429, 800, 18
1253, 1050, 30
130, 473, 30
123, 858, 23
192, 1198, 13
859, 1503, 30
767, 358, 17
57, 1112, 10
900, 321, 21
852, 807, 30
1370, 309, 29
720, 482, 21
859, 1502, 30
1372, 509, 17
142, 1196, 10
501, 1131, 10
1198, 1013, 24
1369, 392, 26
152, 734, 11
859, 2, 30
739, 630, 12
759, 1091, 19
1282, 1142, 27
1416, 1502, 12
865, 1080, 11
763, 613, 11
860, 1503, 30
500, 1393, 21
1307, 766, 25
457, 1124, 23
222, 1439, 25
577, 1321, 30
432, 876, 11
647, 1099, 22
1447, 226, 27
97, 22, 27
1103, 764, 27
860, 1502, 30
4, 863, 17
268, 272, 12
491, 553, 12
1405, 410, 17
235, 1205, 27
1247, 510, 17
1405, 25, 11
1403, 699, 10
1424, 1062, 20
99, 854, 15
860, 2, 30
392, 185, 11
413, 1218, 19
697, 1446, 11
861, 1503, 30
650, 282, 20
523, 433, 12
66, 803, 12
1059, 293, 11
1256, 365, 29
199, 1022, 14
861, 1502, 30
1129, 1312, 23
2, 1415, 30
1317, 278, 30
1464, 1426, 30
1062, 782, 22
295, 302, 23
400, 525, 10
976, 1332, 15
861, 2, 30
134, 768, 24
929, 596, 21
838, 238, 18
549, 136, 28
912, 985, 27
199, 1069, 10
612, 1286, 28
862, 1503, 30
1013, 382, 19
1470, 773, 28
453, 90, 12
877, 1054, 25
1261, 842, 28
862, 1502, 30
453, 374, 26
399, 337, 15
518, 648, 17
1328, 537, 16
1081, 790, 16
323, 409, 23
862, 2, 30
57, 1087, 27
909, 758, 11
780, 599, 17
516, 587, 15
863, 1503, 30
1492, 1294, 24
846, 264, 21
831, 797, 22
341, 984, 28
1334, 435, 23
1067, 889, 17
1102, 419, 18
215, 1365, 19
1125, 1379, 13
863, 1502, 30
208, 359, 13
494, 870, 26
122, 201, 18
863, 2, 30
209, 122, 26
529, 120, 20
1243, 632, 13
17, 29, 17
443, 679, 18
1326, 1319, 18
864, 1503, 30
1253, 1267, 15
53, 1240, 15
1185, 522, 13
491, 70, 18
826, 353, 26
1109, 944, 12
184, 1325, 27
1397, 1273, 13
864, 1502, 30
561, 447, 22
46, 937, 22
1435, 1053, 24
558, 352, 10
1211, 803, 15
679, 174, 25
1087, 668, 17
521, 957, 19
864, 2, 30
525, 683, 16
1278, 410, 12
1223, 1499, 24
865, 1503, 30
1184, 1122, 11
216, 808, 25
996, 13, 10
473, 534, 16
238, 1092, 20
1467, 988, 30
1250, 684, 22
1134, 1166, 12
216, 459, 21
32, 674, 18
865, 1502, 30
717, 1336, 11
828, 882, 26
286, 1488, 25
689, 1139, 24
137, 1251, 11
325, 518, 30
368, 599, 21
249, 573, 21
1008, 1117, 18
1470, 1481, 20
865, 2, 30
181, 826, 28
812, 1034, 14
438, 900, 10
866, 1503, 30
301, 399, 19
144, 393, 13
254, 887, 15
22, 450, 23
1194, 1069, 16
424, 226, 21
852, 81, 25
642, 253, 27
713, 560, 29
1038, 1219, 28
866, 1502, 30
1431, 524, 19
130, 688, 21
729, 42, 24
400, 318, 10
1090, 1065, 22
509, 1028, 14
866, 2, 30
1075, 1052, 10
1067, 957, 16
888, 1030, 22
739, 1476, 15
778, 1215, 11
1328, 487, 15
1228, 78, 24
1001, 163, 22
982, 486, 18
867, 1503, 30
30, 1201, 28
167, 930, 19
1409, 1317, 14
1282, 444, 16
789, 22, 26
197, 1064, 21
570, 1203, 18
606, 324, 23
279, 1273, 15
113, 379, 22
867, 1502, 30
536, 752, 15
1064, 466, 17
1240, 50, 18
1118, 1489, 20
183, 1056, 23
133, 1385, 30
590, 499, 20
172, 827, 25
867, 2, 30
93, 882, 10
593, 1359, 17
1202, 1459, 15
868, 1503, 30
581, 1076, 26
1467, 153, 18
1439, 1047, 24
868, 1502, 30
1062, 1411, 20
1106, 1303, 22
1409, 1353, 10
452, 422, 20
1089, 908, 26
849, 942, 22
227, 1158, 22
107, 1177, 18
829, 922, 23
868, 2, 30
426, 1018, 18
4, 1348, 27
927, 1444, 20
965, 1143, 23
135, 518, 24
1472, 224, 23
1440, 785, 19
135, 1166, 19
929, 1174, 14
869, 1503, 30
875, 464, 20
417, 1007, 14
1089, 806, 29
328, 675, 20
1293, 1500, 25
70, 625, 29
625, 685, 21
869, 1502, 30
115, 267, 16
59, 897, 20
853, 1179, 21
187, 426, 24
338, 102, 30
273, 1136, 24
869, 2, 30
844, 329, 21
706, 159, 12
1328, 844, 14
1128, 416, 14
1218, 1041, 17
1291, 726, 20
143, 1167, 16
321, 1072, 10
870, 1503, 30
202, 1018, 10
326, 206, 28
1361, 1043, 14
444, 1498, 13
744, 199, 22
68, 498, 23
1260, 135, 14
1037, 484, 27
153, 882, 13
321, 574, 26
870, 1502, 30
317, 606, 29
1131, 1137, 11
512, 66, 17
1499, 551, 18
1334, 988, 20
870, 2, 30
317, 182, 14
894, 470, 16
1110, 962, 24
871, 1503, 30
1330, 343, 20
6, 737, 30
1116, 153, 12
448, 192, 13
153, 1223, 16
976, 1449, 21
35, 498, 28
871, 1502, 30
971, 1137, 11
57, 342, 12
1037, 499, 15
1245, 1483, 27
46, 1317, 22
903, 694, 28
1010, 194, 15
840, 1140, 20
1155, 1159, 16
1253, 989, 27
871, 2, 30
342, 1204, 30
1239, 656, 22
1396, 1077, 29
1008, 1302, 19
924, 1488, 18
170, 1053, 20
1072, 74, 22
178, 852, 21
872, 1503, 30
714, 1287, 20
266, 6, 28
267, 48, 15
611, 1249, 25
780, 289, 26
872, 1502, 30
1476, 761, 23
722, 1270, 19
59, 205, 15
1097, 498, 13
872, 2, 30
145, 979, 21
29, 448, 27
1329, 353, 10
1330, 455, 17
733, 820, 30
873, 1503, 30
110, 87, 12
536, 109, 27
863, 723, 15
222, 779, 26
873, 1502, 30
1049, 463, 11
311, 1403, 23
874, 176, 28
1409, 347, 20
826, 1211, 11
76, 818, 24
1128, 108, 26
873, 2, 30
90, 1058, 17
782, 889, 11
535, 93, 26
1047, 891, 16
506, 1161, 24
400, 911, 11
40, 449, 28
1240, 942, 16
232, 1154, 17
353, 1336, 15
874, 1503, 30
635, 1364, 11
1431, 1074, 15
1201, 921, 14
39, 116, 20
328, 170, 30
338, 329, 17
1333, 425, 24
630, 1128, 17
874, 1502, 30
848, 259, 26
503, 1269, 22
81, 89, 12
80, 120, 12
232, 944, 26
874, 2, 30
1204, 690, 20
1042, 1038, 27
586, 901, 12
1267, 1337, 16
432, 119, 23
790, 1214, 23
674, 689, 20
1028, 37, 18
875, 1503, 30
690, 803, 29
1452, 272, 25
1260, 1188, 14
900, 1149, 20
339, 494, 22
875, 1502, 30
1052, 588, 23
1167, 387, 11
708, 526, 19
95, 346, 26
1303, 1034, 25
224, 115, 12
1207, 1144, 20
312, 1073, 21
393, 988, 10
527, 1185, 14
875, 2, 30
1016, 1341, 21
279, 187, 23
1051, 1280, 27
1027, 690, 10
351, 736, 26
876, 1503, 30
1132, 632, 26
220, 856, 20
409, 964, 10
151, 404, 14
952, 378, 24
876, 1502, 30
856, 1296, 20
1396, 733, 10
56, 1128, 25
617, 518, 20
443, 1276, 22
160, 66, 30
804, 470, 18
1137, 1341, 16
876, 2, 30
1177, 1048, 25
1133, 1145, 29
187, 362, 19
988, 792, 12
1318, 132, 17
245, 1222, 21
746, 105, 27
877, 1503, 30
1131, 1308, 15
130, 1249, 16
113, 542, 24
406, 389, 27
1010, 105, 21
753, 1344, 23
1037, 699, 26
877, 1502, 30
399, 816, 15
583, 1287, 30
466, 391, 20
875, 135, 18
502, 976, 24
222, 295, 11
822, 190, 19
862, 81, 14
877, 2, 30
263, 1298, 19
1164, 774, 22
172, 219, 15
690, 1345, 22
1376, 252, 18
893, 1263, 15
878, 1503, 30
174, 12, 30
544, 1004, 16
864, 474, 23
1458, 1387, 15
1123, 453, 24
1471, 109, 27
653, 199, 12
125, 343, 29
878, 1502, 30
1331, 696, 20
15, 1035, 27
907, 194, 27
878, 2, 30
678, 965, 25
19, 376, 13
410, 603, 18
583, 410, 15
487, 183, 13
879, 1503, 30
502, 801, 20
1076, 20, 30
107, 225, 11
1431, 1255, 23
962, 1425, 28
1132, 151, 11
879, 1502, 30
1194, 1130, 24
26, 505, 22
312, 868, 27
151, 1162, 12
51, 1218, 13
105, 1088, 19
879, 2, 30
324, 85, 22
185, 659, 24
1468, 911, 13
1365, 1304, 10
880, 1503, 30
233, 780, 25
982, 355, 11
617, 230, 21
880, 1502, 30
272, 307, 25
78, 611, 21
685, 1450, 25
880, 2, 30
1415, 75, 24
178, 1437, 13
882, 459, 19
1237, 384, 15
1272, 1279, 28
576, 382, 29
881, 1503, 30
1372, 988, 16
1443, 1435, 14
1377, 174, 21
648, 526, 17
1454, 1329, 17
629, 980, 30
881, 1502, 30
970, 392, 26
1394, 529, 27
709, 1179, 18
1494, 670, 28
1394, 700, 18
949, 1018, 11
463, 1034, 20
38, 1138, 17
1181, 867, 25
1466, 1129, 27
881, 2, 30
204, 1482, 14
299, 691, 20
309, 446, 30
675, 1459, 12
882, 1503, 30
797, 1299, 28
88, 1171, 30
933, 1444, 20
364, 199, 28
1385, 63, 22
1281, 1204, 30
882, 1502, 30
666, 1444, 13
1166, 95, 14
1052, 512, 18
1282, 28, 27
229, 944, 11
605, 13, 23
792, 236, 20
208, 740, 20
260, 1455, 20
472, 1305, 17
882, 2, 30
844, 385, 16
366, 625, 15
164, 793, 24
878, 402, 10
1469, 925, 12
822, 1463, 15
454, 815, 21
3, 944, 12
159, 29, 11
88, 763, 11
883, 1503, 30
1004, 1046, 16
291, 793, 22
1211, 660, 22
1280, 988, 29
178, 1289, 30
597, 424, 15
883, 1502, 30
1379, 1106, 14
342, 843, 17
723, 932, 28
1343, 773, 25
728, 846, 19
893, 1295, 25
883, 2, 30
885, 1090, 26
363, 204, 18
883, 794, 28
214, 991, 23
184, 1395, 23
184, 1037, 27
105, 1368, 26
1117, 1163, 13
1052, 157, 17
884, 1503, 30
53, 513, 25
1258, 89, 21
639, 344, 23
884, 1502, 30
817, 343, 22
872, 1436, 12
180, 973, 30
532, 670, 21
1299, 582, 16
354, 362, 12
38, 1041, 25
884, 2, 30
684, 442, 24
74, 1353, 30
815, 1199, 22
1016, 1106, 26
104, 1444, 23
885, 1503, 30
450, 947, 30
1246, 525, 28
377, 987, 12
6, 105, 20
1150, 618, 12
1324, 1392, 21
885, 1502, 30
363, 167, 10
1146, 1484, 12
1420, 1124, 29
1114, 1190, 10
354, 1093, 12
1340, 993, 27
1043, 917, 28
885, 1437, 20
540, 521, 17
885, 2, 30
325, 1118, 24
1266, 1106, 15
476, 734, 12
638, 1257, 13
1106, 914, 10
886, 1503, 30
931, 440, 11
675, 1131, 20
311, 1384, 14
943, 1120, 23
440, 957, 14
246, 789, 24
468, 684, 29
886, 1502, 30
291, 1041, 28
597, 432, 21
281, 361, 13
563, 366, 10
1292, 1117, 15
1179, 1015, 26
1495, 299, 14
886, 2, 30
1328, 1102, 26
1025, 70, 23
1226, 1004, 22
191, 1150, 15
341, 606, 11
481, 558, 20
155, 1039, 28
1392, 796, 23
283, 1447, 23
887, 1503, 30
215, 348, 15
1340, 1289, 18
1277, 478, 17
443, 975, 30
887, 1502, 30
1416, 1191, 10
457, 897, 19
867, 841, 24
158, 381, 29
1384, 89, 12
857, 933, 19
111, 215, 20
1249, 737, 30
154, 273, 26
887, 2, 30
444, 1245, 28
775, 477, 25
1308, 490, 12
88, 1230, 15
643, 676, 23
731, 861, 14
888, 1503, 30
1116, 88, 25
1313, 999, 20
17, 912, 16
514, 465, 29
505, 194, 28
788, 301, 23
1496, 742, 10
1013, 1426, 19
263, 1239, 24
1499, 1048, 12
888, 1502, 30
1282, 1291, 13
378, 1476, 19
1426, 74, 26
577, 995, 18
253, 1371, 19
512, 1176, 13
888, 2, 30
20, 888, 19
983, 1376, 20
236, 511, 27
1197, 573, 16
228, 507, 10
1368, 1497, 18
55, 1480, 17
430, 1253, 24
1451, 545, 22
1176, 224, 19
889, 1503, 30
163, 1195, 17
144, 222, 13
812, 175, 11
761, 1498, 17
1500, 987, 14
712, 1284, 11
172, 269, 22
1278, 667, 29
889, 1502, 30
1434, 1290, 21
548, 1471, 17
1086, 765, 22
35, 991, 22
1407, 1065, 14
889, 2, 30
158, 1123, 17
1083, 389, 27
1165, 38, 23
1192, 1418, 19
1468, 1304, 29
1268, 383, 25
38, 1269, 27
465, 21, 24
890, 1503, 30
1201, 163, 24
1310, 957, 16
141, 358, 26
773, 1271, 20
414, 593, 21
890, 1502, 30
1081, 1129, 25
1133, 1004, 27
1077, 1457, 26
1246, 802, 15
173, 697, 21
646, 1440, 25
1422, 414, 19
878, 310, 15
55, 1418, 29
853, 359, 13
890, 2, 30
1435, 1373, 24
1139, 1012, 12
1462, 498, 13
891, 1503, 30
1043, 1139, 27
1486, 352, 15
479, 558, 14
869, 668, 29
1496, 599, 12
891, 1502, 30
911, 185, 29
1351, 1348, 17
119, 635, 24
121, 977, 22
1054, 143, 27
816, 726, 13
333, 1242, 12
165, 1227, 17
891, 2, 30
48, 418, 12
129, 1418, 30
1324, 88, 18
1189, 866, 29
892, 1503, 30
561, 1263, 22
1274, 938, 12
645, 324, 26
212, 1467, 24
1198, 1231, 12
966, 554, 28
760, 915, 15
892, 1502, 30
1024, 1091, 20
1202, 697, 13
276, 383, 13
1086, 681, 18
1494, 1260, 16
1428, 1304, 17
1376, 333, 19
1043, 1339, 29
1201, 1069, 13
892, 2, 30
1328, 36, 17
804, 50, 24
1341, 668, 18
998, 296, 14
625, 687, 16
463, 1233, 22
120, 24, 17
732, 294, 19
1026, 430, 24
952, 355, 14
893, 1503, 30
658, 502, 25
1361, 318, 14
1161, 1260, 16
893, 1502, 30
982, 1301, 11
639, 788, 16
1148, 47, 19
723, 836, 17
595, 870, 19
1157, 798, 29
1385, 985, 27
567, 264, 24
389, 307, 20
893, 2, 30
599, 114, 12
914, 1076, 30
1438, 1451, 13
1056, 918, 20
1415, 617, 30
766, 668, 10
240, 1335, 28
1085, 960, 27
1056, 51, 26
984, 24, 18
894, 1503, 30
1267, 1293, 12
1257, 987, 21
1155, 488, 15
574, 82, 19
763, 1186, 20
1289, 760, 30
863, 938, 23
7, 278, 11
415, 488, 21
821, 267, 20
894, 1502, 30
788, 316, 18
81, 1084, 30
780, 406, 16
433, 1071, 20
863, 238, 10
1380, 1502, 29
894, 2, 30
213, 713, 18
1052, 163, 10
162, 700, 12
262, 1388, 24
455, 1487, 11
211, 753, 10
901, 688, 11
518, 599, 25
480, 964, 21
895, 1503, 30
327, 1356, 16
480, 1434, 17
1103, 113, 23
73, 455, 15
181, 755, 30
535, 717, 23
16, 364, 25
895, 1502, 30
710, 540, 27
1250, 885, 21
46, 1469, 30
218, 904, 15
144, 1061, 14
1375, 234, 24
1026, 1036, 10
20, 35, 22
795, 1177, 26
895, 2, 30
627, 1367, 24
1425, 966, 24
91, 1007, 27
1503, 933, 24
964, 542, 20
896, 1503, 30
808, 380, 18
472, 704, 26
1446, 1126, 12
1165, 112, 29
751, 1356, 24
547, 1226, 13
556, 680, 19
896, 1502, 30
796, 253, 26
1482, 268, 22
1388, 1303, 15
727, 381, 18
520, 837, 10
1436, 28, 12
359, 1133, 18
1212, 1160, 25
723, 1401, 14
190, 810, 13
896, 2, 30
85, 1080, 17
460, 834, 21
1238, 406, 10
247, 785, 15
201, 435, 27
897, 1503, 30
438, 652, 18
19, 1474, 26
1234, 815, 23
715, 581, 16
1450, 1137, 11
30, 980, 18
1171, 354, 20
1168, 1189, 28
485, 933, 11
84, 412, 23
897, 1502, 30
190, 699, 15
197, 1000, 15
616, 841, 23
587, 1024, 11
555, 1387, 26
546, 852, 23
346, 851, 12
828, 1327, 16
897, 2, 30
1200, 1151, 17
1321, 333, 29
1478, 1450, 16
898, 1503, 30
496, 872, 10
1354, 676, 17
269, 474, 20
1221, 1291, 10
791, 756, 10
919, 154, 25
441, 1176, 25
341, 442, 21
662, 1443, 23
761, 595, 19
898, 1502, 30
992, 780, 19
1164, 1208, 15
204, 931, 22
898, 2, 30
1140, 840, 24
148, 886, 24
1189, 927, 30
826, 200, 19
899, 1503, 30
322, 299, 18
259, 993, 18
552, 1172, 15
439, 39, 17
141, 1087, 18
899, 1502, 30
686, 381, 21
723, 425, 16
1480, 833, 13
82, 478, 12
589, 1428, 10
899, 2, 30
1499, 951, 21
1178, 763, 18
495, 371, 12
208, 1061, 14
183, 201, 15
636, 276, 30
1399, 1447, 28
900, 1503, 30
611, 1045, 23
931, 806, 22
708, 1431, 10
500, 1357, 17
1241, 1123, 30
738, 469, 16
1474, 814, 18
895, 1020, 10
900, 1502, 30
933, 666, 13
1107, 1368, 17
842, 516, 12
900, 2, 30
108, 314, 27
1186, 838, 15
1287, 1440, 24
428, 497, 22
765, 894, 30
432, 1381, 25
1430, 825, 17
901, 1503, 30
167, 52, 13
659, 1012, 25
13, 403, 15
146, 924, 14
805, 180, 20
1010, 1261, 19
971, 524, 13
735, 1199, 28
677, 1446, 10
901, 1502, 30
396, 1012, 11
364, 869, 22
181, 1381, 27
368, 848, 20
655, 1304, 13
1354, 1273, 21
1226, 400, 22
1242, 159, 26
901, 2, 30
1223, 393, 16
403, 634, 23
1096, 1362, 12
1293, 1373, 13
208, 907, 20
1466, 28, 28
902, 1503, 30
600, 825, 18
1049, 670, 16
550, 1107, 29
286, 1150, 21
902, 1502, 30
1025, 259, 29
872, 169, 15
315, 1169, 28
205, 80, 21
902, 2, 30
43, 1305, 14
1429, 1178, 14
744, 1120, 28
508, 89, 12
226, 257, 15
1387, 399, 25
903, 1503, 30
854, 1452, 27
940, 130, 15
895, 603, 16
799, 621, 22
96, 195, 24
496, 154, 29
562, 1385, 20
609, 1203, 10
1501, 396, 20
414, 709, 22
903, 1502, 30
1457, 1249, 23
611, 1233, 25
452, 453, 17
903, 2, 30
809, 232, 15
1105, 725, 17
618, 272, 28
904, 1503, 30
1125, 1143, 12
542, 603, 20
1413, 970, 29
152, 1087, 19
904, 1502, 30
634, 143, 24
1022, 361, 24
751, 1331, 17
778, 1068, 27
269, 639, 10
904, 2, 30
504, 490, 22
1171, 633, 27
1335, 1250, 10
775, 1296, 27
1149, 1364, 16
905, 1503, 30
364, 1076, 25
751, 1300, 13
282, 617, 29
827, 1331, 25
1331, 1040, 27
641, 157, 21
453, 1363, 25
1399, 978, 16
960, 803, 22
1103, 1091, 25
905, 1502, 30
399, 544, 14
1238, 1256, 25
1165, 1104, 20
122, 1472, 17
1272, 1160, 17
905, 2, 30
1345, 288, 23
1138, 1123, 10
983, 777, 26
728, 687, 13
1409, 802, 28
1059, 1440, 15
856, 710, 28
1057, 550, 16
906, 1503, 30
1128, 579, 17
1212, 822, 11
86, 210, 26
1450, 481, 11
614, 1376, 17
906, 1502, 30
877, 617, 15
340, 120, 11
1143, 567, 30
275, 247, 12
1316, 215, 29
906, 2, 30
50, 434, 10
833, 1105, 27
1450, 426, 12
907, 1503, 30
589, 808, 25
742, 94, 10
828, 159, 10
341, 188, 16
630, 431, 24
993, 159, 24
657, 1401, 30
499, 748, 26
339, 588, 20
158, 1198, 30
907, 1502, 30
1056, 142, 29
902, 212, 18
908, 635, 12
604, 493, 29
1281, 1407, 13
907, 2, 30
394, 1419, 28
541, 1377, 27
691, 270, 12
470, 1053, 23
326, 829, 19
908, 1503, 30
720, 1097, 28
295, 994, 30
328, 21, 13
1049, 852, 11
1099, 974, 30
908, 1502, 30
281, 807, 27
918, 206, 13
1287, 1159, 16
908, 2, 30
527, 1162, 14
945, 339, 20
1139, 285, 19
1058, 283, 14
1075, 169, 13
358, 222, 12
1328, 144, 20
909, 1503, 30
772, 305, 22
348, 514, 23
407, 633, 29
810, 1075, 15
367, 302, 11
909, 1502, 30
173, 405, 10
1238, 1118, 25
1095, 1029, 14
1047, 297, 11
430, 671, 16
909, 2, 30
64, 924, 10
1164, 299, 13
