4000, 4000
936, 734, 17
2383, 2, 30
1428, 904, 17
2602, 2119, 24
2181, 911, 10
484, 851, 14
1577, 829, 11
2384, 4000, 30
3182, 2878, 14
2760, 3197, 20
1387, 517, 25
835, 3725, 15
1796, 1814, 10
3427, 2530, 19
2762, 957, 24
3434, 2342, 17
2384, 3999, 30
2232, 134, 29
2150, 1664, 22
3457, 2522, 22
52, 2027, 25
3394, 3387, 23
3842, 3831, 30
788, 1994, 11
2102, 2961, 17
876, 1298, 23
2384, 2, 30
253, 3599, 27
3799, 1320, 16
1329, 546, 16
2089, 1263, 19
2385, 4000, 30
101, 3955, 30
2702, 3701, 13
1601, 3157, 13
1268, 2195, 30
3850, 474, 18
1394, 2864, 21
3704, 163, 11
2385, 3999, 30
350, 2365, 12
1355, 1246, 11
1998, 2352, 21
3939, 902, 25
304, 1617, 29
2385, 2, 30
278, 3126, 13
2631, 2250, 24
2077, 1573, 29
524, 296, 28
3075, 429, 22
3076, 944, 19
2386, 4000, 30
866, 2990, 29
2814, 1246, 27
2476, 272, 21
362, 2796, 25
2386, 3999, 30
2145, 3223, 18
2309, 3583, 30
2850, 1098, 30
3796, 1293, 20
12, 3208, 17
2386, 2, 30
889, 1225, 25
1292, 3540, 17
3187, 1371, 24
1652, 3445, 26
251, 317, 16
955, 3986, 18
3575, 2000, 12
2387, 4000, 30
3849, 2465, 13
128, 22, 11
1933, 3899, 30
1933, 1018, 18
1610, 283, 30
1492, 1510, 28
838, 473, 15
3505, 1673, 18
2173, 56, 19
2387, 3999, 30
2676, 641, 20
3723, 1266, 13
1177, 1710, 11
232, 3278, 30
2740, 411, 15
2674, 1993, 23
20, 2566, 19
3230, 599, 15
2387, 2, 30
709, 2395, 26
2142, 2675, 30
422, 349, 29
2501, 559, 22
2173, 2730, 22
600, 2843, 29
2950, 3532, 14
1719, 1015, 23
1018, 3753, 20
1123, 3507, 11
2388, 4000, 30
1925, 2264, 13
854, 2831, 17
1470, 3812, 17
829, 3835, 27
299, 1018, 28
2435, 3355, 15
3612, 1763, 26
3265, 3333, 11
3682, 3459, 23
3939, 3855, 12
2388, 3999, 30
1361, 467, 21
3997, 2217, 19
2074, 3795, 26
2388, 2, 30
1410, 666, 30
13, 2699, 14
323, 282, 27
2389, 4000, 30
742, 744, 18
3632, 1840, 30
1599, 222, 25
1236, 939, 16
1810, 2788, 15
756, 2766, 21
3053, 2328, 10
2272, 3571, 14
242, 3708, 23
377, 3228, 11
2389, 3999, 30
1004, 1553, 10
3411, 1340, 27
248, 3445, 10
928, 151, 10
301, 1320, 17
2, 1600, 22
2389, 2, 30
3804, 1740, 11
1205, 1268, 21
3952, 2001, 17
2390, 4000, 30
2587, 1726, 15
3140, 3427, 13
806, 2097, 15
1331, 2039, 29
556, 1956, 22
3365, 1156, 10
2494, 578, 14
1984, 2252, 13
2390, 3999, 30
3752, 432, 12
228, 2905, 16
2416, 3448, 20
751, 2692, 25
1293, 1963, 24
1099, 3942, 14
2168, 2726, 25
1983, 2187, 29
2746, 2255, 25
2390, 2, 30
806, 243, 19
1958, 1514, 18
3560, 193, 21
2978, 1510, 30
2391, 4000, 30
2152, 3995, 17
1332, 2355, 24
3898, 286, 18
1307, 2283, 21
2928, 3345, 21
1014, 2592, 15
2211, 418, 13
2391, 3999, 30
2096, 592, 22
3216, 77, 29
1580, 3776, 18
2707, 3203, 25
539, 3104, 15
621, 537, 26
2675, 1810, 18
1651, 3063, 18
2719, 2760, 21
2391, 2, 30
1318, 3941, 23
2099, 2972, 26
1890, 1649, 12
2815, 1272, 22
3763, 1030, 10
2540, 3019, 20
5, 1173, 10
301, 654, 11
2392, 4000, 30
2581, 829, 16
1983, 356, 14
3706, 3211, 13
2227, 2948, 20
875, 3367, 28
1915, 3814, 20
3026, 2151, 14
2915, 998, 13
3670, 2777, 25
2170, 276, 19
2392, 3999, 30
908, 3858, 18
159, 3254, 10
3158, 1756, 17
2392, 2, 30
3884, 2839, 23
536, 3822, 25
888, 3082, 20
3015, 554, 17
2393, 4000, 30
1784, 3349, 17
255, 1115, 30
56, 2282, 13
964, 3338, 24
2821, 3531, 10
2393, 3999, 30
1013, 2259, 15
3738, 780, 12
2084, 2501, 27
962, 39, 16
2393, 2, 30
3915, 1025, 14
3167, 154, 30
226, 3653, 20
940, 777, 23
2933, 2164, 16
1546, 1099, 12
1741, 2161, 20
50, 870, 23
1566, 977, 11
2394, 4000, 30
3232, 2573, 27
3258, 3018, 12
760, 625, 12
1863, 1999, 24
2343, 714, 16
118, 3674, 11
3671, 3593, 19
2394, 3999, 30
3582, 630, 25
1184, 154, 24
569, 2827, 11
844, 2528, 17
2248, 3898, 15
3880, 2664, 27
2394, 2, 30
2743, 986, 16
1538, 858, 18
367, 3842, 30
3817, 818, 26
2848, 2427, 14
1108, 1891, 16
1905, 2798, 27
2395, 4000, 30
1152, 2326, 19
1796, 3998, 30
1711, 956, 21
762, 1286, 23
944, 3670, 28
1010, 3627, 27
1394, 2184, 13
3048, 1829, 20
2377, 1155, 26
2395, 3999, 30
2508, 990, 27
616, 2020, 12
238, 2833, 16
1076, 1927, 17
1826, 411, 16
2520, 3478, 14
954, 2611, 21
884, 2543, 12
2395, 2, 30
3968, 2264, 27
783, 217, 23
3466, 3250, 26
1985, 599, 16
405, 2820, 28
3352, 1486, 17
2251, 3253, 12
2396, 4000, 30
432, 626, 15
1527, 2310, 24
1482, 2657, 21
2396, 3999, 30
3434, 2472, 27
1513, 1260, 17
524, 3246, 27
1917, 3760, 17
3613, 732, 13
2396, 2, 30
3035, 1032, 13
1978, 1733, 22
165, 2095, 23
85, 2146, 20
2397, 4000, 30
2554, 665, 30
1932, 2364, 27
3437, 2370, 28
968, 1764, 21
2323, 2008, 15
2397, 3999, 30
2289, 1663, 28
1177, 752, 13
2590, 18, 13
68, 2502, 24
1912, 890, 26
2583, 2721, 16
3596, 3997, 23
2397, 2, 30
1560, 3320, 23
3701, 3536, 10
288, 837, 18
2863, 184, 10
482, 1293, 14
1294, 3552, 22
1211, 3760, 11
3079, 183, 12
2398, 4000, 30
2262, 1518, 25
509, 3640, 14
652, 1499, 13
3857, 394, 23
1035, 396, 12
2398, 3999, 30
843, 3690, 26
1300, 3585, 10
2551, 555, 26
2326, 64, 20
2365, 1346, 24
3634, 3276, 17
2398, 2, 30
1366, 3721, 11
1340, 658, 13
2707, 1227, 27
3170, 1698, 28
2399, 4000, 30
1131, 1020, 18
3413, 222, 19
2435, 2208, 16
502, 3734, 17
2709, 3138, 26
671, 3284, 26
1866, 2580, 27
2399, 3999, 30
1405, 322, 27
3316, 750, 16
3248, 39, 28
2488, 1554, 29
3129, 1418, 29
1437, 2005, 13
862, 1623, 18
2399, 2, 30
519, 2396, 28
635, 2408, 24
3652, 2565, 12
2400, 4000, 30
30, 2842, 12
1817, 53, 19
3117, 1701, 22
2438, 2531, 12
344, 1462, 24
3492, 3635, 13
2365, 789, 27
1600, 2466, 11
2400, 3999, 30
3006, 746, 29
2396, 3252, 24
844, 1038, 18
3548, 114, 17
3797, 359, 20
54, 346, 14
284, 3607, 18
3163, 2876, 16
172, 692, 23
2400, 2, 30
229, 2340, 16
1694, 1148, 23
3469, 3599, 23
3539, 2121, 15
2401, 4000, 30
1545, 2557, 12
1468, 1299, 23
1759, 3820, 18
3476, 3389, 16
2401, 3999, 30
1155, 2340, 11
422, 1840, 21
744, 1706, 18
2401, 2, 30
171, 658, 27
323, 749, 18
2399, 632, 21
1952, 1243, 20
1962, 2798, 16
3841, 1698, 30
2554, 2416, 21
2402, 4000, 30
3951, 2272, 28
2368, 3626, 24
1106, 669, 28
482, 1307, 22
747, 2101, 23
2248, 168, 18
3292, 1857, 25
1050, 181, 23
2402, 3999, 30
3656, 2248, 14
169, 973, 16
605, 3361, 14
3924, 181, 15
2808, 2284, 13
2033, 2593, 10
2518, 1266, 10
2402, 2, 30
2202, 2167, 22
1851, 1088, 27
1145, 2681, 18
3600, 1134, 24
1049, 2890, 13
2423, 882, 30
328, 2356, 11
1242, 3294, 24
712, 3891, 16
2258, 1604, 29
2403, 4000, 30
2289, 328, 27
3246, 86, 17
3656, 2940, 16
3322, 3950, 28
16, 1042, 20
2403, 3999, 30
1676, 3018, 18
3899, 779, 26
2996, 1096, 20
1920, 2944, 10
3560, 3483, 14
508, 573, 24
3681, 1323, 14
1878, 2544, 28
2097, 3032, 12
2403, 2, 30
2423, 104, 24
2133, 3369, 16
3118, 2412, 27
2404, 4000, 30
91, 1515, 10
2576, 2515, 27
3343, 2503, 16
3820, 3234, 26
3025, 2121, 21
732, 3593, 10
3693, 519, 12
1186, 3796, 25
2404, 3999, 30
399, 1884, 29
3225, 764, 11
727, 2253, 17
3941, 1956, 11
2428, 445, 20
3978, 266, 22
2404, 2, 30
631, 2812, 16
2392, 3575, 22
929, 655, 25
2405, 4000, 30
3101, 641, 12
2110, 3288, 28
1187, 844, 12
3410, 2446, 23
751, 2543, 26
3745, 3736, 24
1728, 386, 25
3666, 847, 13
2405, 3999, 30
3814, 3446, 17
2629, 1206, 12
1554, 3940, 24
2176, 2433, 17
1815, 57, 18
1739, 2508, 13
3048, 3768, 12
3117, 3136, 30
536, 3977, 12
2405, 2, 30
313, 1750, 22
3780, 579, 19
1111, 789, 12
316, 1150, 19
1160, 1522, 10
29, 1452, 26
2406, 4000, 30
770, 2560, 27
943, 196, 27
1144, 363, 25
2406, 3999, 30
979, 3369, 28
3188, 3099, 29
3430, 2931, 29
845, 3861, 11
3996, 2934, 27
3561, 2440, 19
2406, 2, 30
705, 1583, 22
1194, 432, 17
2363, 1750, 10
2996, 1261, 10
1483, 2500, 14
3053, 562, 22
1231, 2534, 14
1389, 1629, 10
2038, 1361, 29
2407, 4000, 30
1785, 2190, 17
3183, 2504, 10
3576, 3726, 10
3422, 633, 17
2407, 3999, 30
1011, 927, 29
3996, 1197, 20
3634, 780, 10
3504, 2892, 25
1473, 2125, 26
912, 3151, 27
366, 2287, 26
750, 670, 30
2407, 2, 30
1548, 190, 19
1924, 3000, 28
1037, 1003, 14
3872, 2879, 12
1442, 3720, 20
3514, 2463, 26
3345, 1490, 28
342, 2964, 19
2408, 4000, 30
1118, 981, 15
1093, 3506, 26
3190, 1569, 19
1577, 2288, 25
2408, 3999, 30
646, 1339, 27
1611, 2805, 23
3832, 3949, 26
569, 2334, 15
2408, 2, 30
3678, 1829, 28
1589, 657, 16
1956, 633, 12
880, 3281, 19
2409, 4000, 30
1273, 817, 16
3886, 1031, 25
156, 2379, 12
1192, 480, 18
3584, 1038, 24
607, 506, 29
35, 3558, 22
2409, 3999, 30
1465, 3891, 21
339, 1105, 15
1056, 3692, 18
3332, 3651, 20
2760, 2544, 25
3766, 779, 27
337, 413, 29
1980, 56, 18
2409, 2, 30
2830, 156, 10
166, 1327, 23
2394, 3871, 10
2410, 4000, 30
1402, 1132, 24
343, 156, 15
2747, 1477, 19
1482, 1214, 27
1243, 3414, 24
1169, 959, 12
1667, 2367, 29
2246, 1705, 16
2410, 3999, 30
2862, 3068, 30
1644, 3206, 27
2112, 1694, 28
2064, 1808, 26
1282, 79, 24
1703, 2517, 13
3969, 3604, 22
1372, 470, 24
325, 53, 23
342, 3627, 20
2410, 2, 30
3911, 1927, 10
3099, 2654, 27
3362, 1917, 26
230, 87, 30
2515, 438, 22
2834, 448, 22
2517, 2228, 16
2411, 4000, 30
320, 596, 15
352, 3325, 20
2987, 3349, 30
3804, 3627, 20
2495, 3279, 29
673, 820, 14
1501, 2920, 14
744, 874, 23
3496, 3354, 21
2411, 3999, 30
788, 1204, 11
3702, 2955, 24
3325, 1883, 12
1155, 3765, 10
2411, 2, 30
2894, 3112, 27
788, 43, 23
1784, 1133, 26
1576, 3789, 23
278, 1161, 28
3405, 3318, 17
659, 978, 20
2442, 1521, 27
25, 2369, 10
2412, 4000, 30
3104, 8, 13
2986, 1199, 16
1611, 994, 27
636, 2687, 13
2136, 669, 13
2412, 3999, 30
2008, 862, 19
1880, 1727, 21
920, 734, 30
221, 3748, 12
1690, 1891, 13
121, 3937, 29
2595, 2659, 11
2845, 894, 20
2052, 2858, 23
1612, 392, 22
2412, 2, 30
1639, 2983, 10
2908, 1954, 24
210, 63, 17
867, 429, 17
2962, 829, 18
2413, 4000, 30
2982, 1544, 19
2865, 2261, 29
488, 727, 22
2088, 950, 16
2030, 1327, 30
3709, 3405, 12
2413, 3999, 30
42, 1236, 26
169, 1521, 23
1531, 3477, 28
3142, 2502, 16
1561, 2983, 23
2413, 2, 30
1059, 2704, 14
297, 1717, 27
354, 3554, 17
2265, 2044, 11
2414, 4000, 30
1079, 496, 11
2768, 388, 13
3683, 1184, 20
1119, 3073, 14
1101, 3533, 23
3272, 1673, 13
2414, 3999, 30
1930, 249, 25
3316, 2253, 29
3937, 2273, 19
2904, 2404, 19
2414, 2, 30
2547, 1595, 13
1150, 818, 22
378, 2871, 13
778, 260, 25
2948, 248, 23
1132, 653, 22
234, 3429, 15
2415, 4000, 30
3670, 1349, 16
3583, 792, 15
3126, 1246, 28
1451, 699, 24
2841, 3412, 11
3863, 679, 17
3088, 121, 27
2367, 221, 21
2415, 3999, 30
3841, 802, 17
762, 3912, 19
3167, 1668, 15
559, 439, 15
1478, 314, 23
2415, 2, 30
3391, 226, 13
3500, 2836, 18
1985, 276, 25
2488, 3034, 14
1266, 2392, 21
784, 1747, 21
3361, 1585, 11
2666, 2838, 23
2630, 276, 26
2416, 4000, 30
973, 1894, 23
1288, 3950, 30
112, 769, 24
2416, 3999, 30
1248, 446, 28
1813, 3149, 21
2274, 2692, 11
691, 2077, 10
2416, 2, 30
1599, 1872, 28
1407, 2283, 21
809, 3959, 17
916, 596, 17
491, 1646, 15
3839, 3952, 28
337, 1063, 11
2089, 3507, 24
2167, 2816, 28
2417, 4000, 30
3819, 1577, 22
3353, 2237, 18
2266, 3024, 21
2856, 1831, 10
1311, 279, 29
1053, 2312, 26
3350, 1735, 13
264, 1946, 29
1204, 3536, 29
164, 3104, 14
2417, 3999, 30
469, 1817, 29
3501, 2925, 19
1113, 3998, 29
3062, 1631, 11
2613, 1672, 25
2422, 1250, 10
2201, 1879, 20
2417, 2, 30
1171, 1838, 11
1665, 3965, 30
3321, 518, 26
1976, 2982, 14
2178, 3821, 24
2418, 4000, 30
1224, 2160, 14
3085, 1582, 23
1714, 487, 29
3323, 3260, 14
1184, 395, 13
1372, 3500, 27
2242, 788, 13
2418, 3999, 30
1667, 2113, 22
654, 196, 19
3737, 3, 23
297, 2102, 19
577, 868, 22
2235, 1221, 19
3430, 2157, 25
1854, 873, 11
1444, 1343, 24
1289, 3602, 23
2418, 2, 30
2533, 95, 11
2507, 3645, 27
673, 3547, 28
730, 2674, 27
782, 2660, 25
2419, 4000, 30
3035, 3050, 15
2763, 3787, 24
427, 945, 14
2419, 3999, 30
3652, 825, 20
2374, 1884, 20
824, 2204, 21
3977, 3153, 21
3176, 577, 19
3018, 3322, 29
1450, 1433, 10
2419, 2, 30
3520, 3053, 30
3853, 2507, 22
3968, 1415, 16
1313, 3820, 13
2390, 575, 21
3033, 3651, 25
3280, 1543, 13
3002, 528, 15
2639, 3013, 18
2420, 4000, 30
3222, 1272, 28
690, 1379, 20
1032, 1125, 11
479, 706, 14
2827, 3856, 22
158, 2885, 21
512, 1871, 10
2287, 1924, 11
2420, 3999, 30
1384, 1309, 30
3710, 2545, 15
1438, 2065, 18
3821, 3536, 23
3946, 3437, 24
3262, 3688, 13
3034, 954, 15
664, 1916, 27
2673, 1283, 13
37, 586, 16
2420, 2, 30
67, 2681, 22
3445, 3802, 11
1889, 196, 26
620, 3929, 15
2791, 695, 12
2421, 4000, 30
3125, 1506, 17
321, 947, 10
3499, 879, 14
2421, 3999, 30
3796, 925, 13
3311, 2098, 19
3530, 2898, 25
881, 2685, 23
2421, 2, 30
2870, 3189, 13
1794, 3819, 14
2817, 2350, 25
941, 678, 24
1486, 3904, 16
332, 557, 14
2422, 4000, 30
1719, 3917, 13
3409, 2785, 17
3642, 2482, 29
2422, 3999, 30
3241, 479, 30
1832, 2693, 30
127, 1629, 22
2550, 3584, 27
2422, 2, 30
3834, 2836, 11
797, 350, 22
191, 3607, 24
1013, 2349, 22
561, 3286, 16
2818, 2933, 15
1863, 611, 27
807, 1685, 19
2423, 4000, 30
2376, 3560, 24
1527, 1389, 20
747, 2518, 28
1659, 3708, 26
3708, 1588, 10
477, 3135, 12
1017, 2706, 10
2693, 686, 24
1766, 1986, 25
2423, 3999, 30
2029, 1094, 27
1526, 150, 22
3592, 1343, 19
3082, 1356, 23
3163, 1603, 29
2477, 3031, 25
638, 2052, 11
565, 2809, 24
841, 1598, 19
2423, 2, 30
435, 3302, 15
1786, 3192, 14
707, 2058, 14
1092, 1124, 10
2424, 4000, 30
903, 131, 28
3577, 609, 16
1193, 219, 20
2378, 864, 26
2088, 2510, 12
2424, 3999, 30
1347, 455, 29
120, 847, 25
432, 1509, 28
2424, 2, 30
3923, 1213, 20
2627, 935, 17
649, 1154, 16
1074, 3521, 15
3936, 976, 21
3404, 134, 10
3144, 1669, 15
3975, 2180, 15
2000, 2327, 15
2425, 4000, 30
2668, 3685, 23
3913, 2105, 12
2437, 810, 24
3783, 3111, 30
2425, 3999, 30
3741, 3582, 28
2876, 1614, 25
630, 1827, 12
649, 3332, 22
482, 3009, 22
2425, 2, 30
1403, 3441, 17
2755, 1970, 25
3773, 3394, 12
3494, 2993, 30
3997, 2666, 29
2870, 2469, 28
3217, 2254, 19
2426, 4000, 30
3940, 337, 12
1193, 2108, 28
1010, 451, 28
2426, 3999, 30
3247, 2883, 25
2939, 1859, 19
1465, 1843, 24
241, 104, 22
2426, 2, 30
3640, 2883, 17
3062, 810, 14
100, 1242, 18
1992, 3825, 10
551, 2751, 10
5, 1919, 26
3819, 1159, 17
2427, 4000, 30
3162, 3938, 19
562, 2487, 17
1700, 3806, 23
3513, 3821, 22
3431, 1077, 27
2400, 2722, 18
3028, 2778, 17
2073, 2655, 26
1923, 856, 19
2819, 1791, 26
2427, 3999, 30
827, 2945, 18
1974, 182, 14
1310, 846, 11
991, 3549, 29
3254, 3755, 11
511, 1249, 24
2427, 2, 30
636, 2921, 30
2035, 650, 12
464, 3159, 10
1484, 1499, 29
2902, 3655, 23
2836, 519, 27
2269, 3199, 13
2836, 2003, 30
1081, 164, 13
2847, 3496, 22
2428, 4000, 30
3665, 986, 18
394, 1084, 12
620, 1417, 23
2428, 3999, 30
3186, 540, 29
192, 393, 29
3167, 815, 12
1573, 3173, 16
2428, 2, 30
2158, 3130, 22
232, 1962, 19
1352, 3550, 21
2447, 1175, 22
3111, 2244, 30
2429, 4000, 30
562, 3277, 21
2690, 2752, 14
55, 1298, 10
379, 130, 27
2822, 1674, 23
3808, 1583, 19
1107, 768, 28
3278, 68, 23
945, 1238, 12
2429, 3999, 30
1784, 25, 21
2261, 3719, 21
1248, 1025, 24
2429, 2, 30
25, 196, 16
494, 3708, 16
1422, 3318, 25
2849, 1357, 17
700, 3443, 21
2725, 1175, 22
260, 706, 29
1395, 3994, 23
3308, 2458, 25
775, 3536, 13
2430, 4000, 30
1266, 3028, 13
2569, 1267, 25
606, 3589, 19
2430, 3999, 30
1975, 1159, 21
1108, 739, 19
1633, 1343, 28
3465, 391, 20
1106, 3196, 11
2430, 2, 30
934, 3713, 10
1283, 2593, 28
3103, 643, 27
2914, 1816, 10
3872, 3620, 26
2431, 4000, 30
2091, 2579, 11
2117, 901, 28
2973, 549, 24
2965, 699, 24
2769, 3025, 24
1298, 365, 30
467, 1377, 25
2431, 3999, 30
3417, 1234, 28
1421, 3656, 30
1771, 3639, 12
2431, 2, 30
3774, 2573, 16
312, 501, 25
3826, 917, 15
1728, 460, 30
847, 2774, 25
3463, 2102, 20
3560, 788, 16
1742, 2566, 15
2432, 4000, 30
2649, 2436, 25
3824, 2851, 11
1211, 1116, 11
2432, 3999, 30
3715, 157, 19
3849, 864, 11
3867, 1937, 26
2148, 3220, 15
1236, 3909, 14
653, 1548, 16
524, 79, 15
1405, 2255, 10
2432, 2, 30
472, 3822, 25
2413, 2457, 14
1685, 3529, 27
3437, 1619, 20
2931, 957, 30
2779, 1980, 13
53, 2112, 14
3026, 2576, 11
14, 2174, 14
2505, 3810, 11
2433, 4000, 30
2390, 2022, 29
3989, 1013, 15
1212, 3290, 24
3459, 2182, 15
3246, 815, 30
1515, 2361, 13
196, 1353, 22
437, 3527, 21
1570, 1557, 28
2433, 3999, 30
3013, 780, 11
1743, 3984, 18
330, 2502, 12
1208, 1875, 14
811, 2239, 15
2880, 641, 10
3547, 2065, 15
133, 3187, 30
2433, 2, 30
2818, 3699, 30
977, 1015, 24
1685, 373, 12
2434, 4000, 30
172, 2470, 17
1450, 601, 12
1391, 3377, 21
302, 3182, 20
2434, 3999, 30
454, 1298, 16
1638, 1367, 29
862, 1312, 17
2199, 3528, 30
3354, 1781, 28
1909, 228, 28
3283, 852, 22
761, 2565, 19
1004, 844, 19
2578, 3831, 25
2434, 2, 30
2521, 1833, 22
1408, 471, 16
3614, 1633, 27
2435, 4000, 30
168, 2721, 25
2950, 2518, 12
256, 1106, 18
3182, 2844, 25
2435, 3999, 30
1390, 602, 20
2896, 545, 13
553, 2399, 18
3275, 1595, 14
3795, 3324, 10
3384, 801, 21
1433, 2925, 24
3581, 2836, 26
2435, 2, 30
867, 241, 30
2096, 402, 10
2768, 3122, 25
2068, 1346, 29
2522, 451, 25
2436, 4000, 30
3614, 259, 22
3494, 3693, 24
2225, 598, 24
69, 2901, 20
2707, 3686, 12
2390, 2751, 16
2619, 479, 14
2436, 3999, 30
1151, 232, 22
2911, 3126, 17
2968, 2629, 22
276, 3467, 22
2903, 1407, 23
3038, 1024, 12
2436, 2, 30
221, 1243, 17
1803, 3246, 26
3631, 3151, 12
1656, 2291, 26
3206, 2877, 13
3463, 507, 27
2437, 4000, 30
3245, 3012, 22
1543, 3351, 14
1548, 1604, 15
398, 1097, 14
254, 2272, 16
3203, 1152, 14
3092, 1864, 10
2437, 3999, 30
989, 3196, 10
2341, 3154, 22
2928, 2255, 18
2437, 2, 30
2976, 882, 19
3060, 1404, 13
1854, 128, 27
2438, 4000, 30
108, 2062, 18
3215, 2007, 18
2012, 3462, 14
2438, 3999, 30
1179, 11, 15
2034, 1869, 19
3295, 1331, 30
2254, 2403, 17
2438, 2, 30
1420, 465, 18
89, 846, 23
829, 3659, 24
2439, 4000, 30
605, 979, 27
2682, 1107, 18
219, 2928, 17
941, 2754, 24
3095, 655, 19
2439, 3999, 30
3938, 727, 27
936, 2477, 11
3259, 2352, 17
1945, 85, 19
338, 2551, 24
2439, 2, 30
3629, 3860, 30
3625, 6, 16
691, 240, 24
850, 2899, 25
2208, 590, 28
1623, 3583, 21
3060, 3410, 28
2148, 1037, 21
1128, 2575, 26
2440, 4000, 30
2481, 3483, 23
3725, 3536, 17
3554, 2666, 14
2609, 1632, 12
3002, 223, 16
2513, 616, 17
2717, 1463, 23
663, 3899, 11
2440, 3999, 30
3710, 1668, 23
721, 1564, 13
1083, 1707, 15
2624, 2847, 22
1266, 1977, 14
3623, 2527, 20
1581, 545, 28
262, 3089, 14
2039, 647, 18
430, 2423, 13
2440, 2, 30
2229, 38, 18
1639, 1121, 12
805, 1159, 18
3470, 958, 21
2304, 3838, 28
3260, 3270, 29
2441, 4000, 30
1361, 2773, 11
982, 2486, 18
2752, 672, 15
3619, 2440, 18
1171, 3563, 24
2441, 3999, 30
720, 184, 16
2267, 3740, 15
1478, 323, 29
3161, 3954, 21
413, 261, 19
1384, 1592, 13
1669, 1667, 23
3757, 1914, 29
148, 3770, 14
2441, 2, 30
1207, 769, 23
3933, 933, 14
1478, 1727, 10
3581, 792, 16
454, 1018, 23
3745, 82, 25
1845, 785, 13
107, 2277, 13
3716, 2563, 18
990, 3170, 30
2442, 4000, 30
201, 2848, 29
2425, 1671, 10
3419, 1631, 16
2664, 3624, 30
1747, 3564, 19
2471, 2486, 13
2442, 3999, 30
752, 47, 21
3884, 2278, 16
3489, 3774, 30
2442, 2, 30
3023, 2135, 14
1826, 453, 27
763, 2493, 25
2137, 2606, 23
3201, 3641, 29
2257, 3766, 17
2964, 2068, 14
76, 3643, 28
289, 1617, 26
1994, 908, 19
2443, 4000, 30
452, 62, 22
1511, 2606, 17
3883, 3190, 23
1885, 1255, 30
557, 986, 17
3650, 1697, 21
2443, 3999, 30
388, 432, 12
2296, 985, 24
808, 1785, 11
3914, 3696, 30
1530, 3717, 20
1885, 1801, 12
707, 1647, 25
2930, 2807, 14
2443, 2, 30
1321, 195, 26
259, 3864, 29
3167, 210, 25
1044, 2943, 28
1220, 610, 15
2444, 4000, 30
710, 1434, 23
1399, 258, 14
3642, 3265, 17
1770, 1798, 21
2778, 1770, 10
2734, 1589, 18
2444, 3999, 30
2436, 3644, 13
2930, 3744, 14
2380, 1780, 21
2444, 2, 30
962, 1215, 26
874, 1019, 20
2523, 2733, 12
2834, 2784, 24
392, 531, 13
2284, 534, 10
2346, 738, 20
2218, 3241, 27
3766, 2364, 12
1520, 974, 16
2445, 4000, 30
391, 3120, 16
774, 3488, 15
1587, 3076, 28
3102, 1208, 12
2629, 874, 26
3439, 3977, 14
254, 426, 13
765, 679, 13
2445, 3999, 30
3262, 650, 10
2148, 1599, 25
2423, 3789, 18
1459, 932, 29
2463, 3190, 30
1105, 2511, 23
3548, 2850, 19
1661, 3768, 13
861, 118, 24
2445, 2, 30
348, 1894, 26
356, 3370, 15
3275, 253, 14
31, 848, 13
2446, 4000, 30
2687, 512, 16
3338, 169, 29
2786, 3956, 24
2446, 3999, 30
3433, 1330, 30
1228, 2149, 19
1889, 2668, 12
2446, 2, 30
3560, 2462, 20
3322, 2877, 25
1192, 3776, 29
575, 2306, 15
2362, 737, 16
2421, 1919, 28
2447, 4000, 30
1787, 1847, 15
205, 3046, 16
3521, 3434, 24
111, 3975, 12
2447, 3999, 30
1246, 320, 22
181, 3403, 19
1011, 1915, 20
1530, 45, 19
2447, 2, 30
106, 3716, 19
3745, 2097, 18
1217, 2092, 18
1655, 3487, 21
2352, 1583, 21
2856, 1797, 17
2487, 2465, 19
307, 3458, 12
2167, 1719, 18
2922, 2061, 25
2448, 4000, 30
1237, 66, 12
2351, 3497, 23
1405, 1793, 29
624, 1573, 12
3885, 1171, 24
1891, 3553, 23
3338, 1577, 13
192, 3005, 26
2448, 3999, 30
879, 1982, 24
3474, 289, 13
494, 1075, 16
172, 3822, 18
2648, 20, 22
2448, 2, 30
309, 3412, 29
2275, 442, 29
3253, 3169, 21
3472, 804, 24
3459, 1169, 26
3787, 747, 12
2449, 4000, 30
30, 3511, 27
3643, 3721, 10
3455, 930, 30
2848, 1214, 22
1766, 3716, 15
2449, 3999, 30
1386, 1307, 14
3317, 189, 15
1782, 2329, 12
1473, 1227, 16
3598, 1376, 25
2083, 1410, 12
1494, 1458, 11
2449, 2, 30
2742, 3225, 20
2791, 576, 16
3932, 2007, 13
2450, 4000, 30
3641, 706, 14
3131, 3774, 12
3874, 1087, 24
3712, 1257, 30
2171, 1745, 21
1428, 381, 27
2450, 3999, 30
1405, 1955, 24
644, 3242, 18
717, 195, 24
3056, 1103, 18
3944, 1400, 24
2450, 2, 30
414, 2835, 13
1110, 2909, 10
3309, 3759, 16
3034, 2849, 25
1092, 1775, 19
3500, 641, 29
1145, 1427, 23
2451, 4000, 30
1806, 1055, 24
2749, 1623, 21
3321, 1530, 12
1181, 2559, 26
761, 2302, 15
2431, 1809, 24
1352, 1466, 13
2451, 3999, 30
2580, 2338, 10
2173, 487, 15
1059, 362, 30
2451, 2, 30
1463, 1089, 11
3798, 3591, 10
3826, 2425, 30
1536, 1259, 23
1369, 2924, 21
1741, 1777, 11
2452, 4000, 30
756, 1121, 24
