2000, 2000
1741, 1162, 22
1095, 1655, 22
14, 1897, 17
1134, 1324, 26
874, 1999, 30
34, 415, 25
389, 437, 24
497, 1503, 11
312, 417, 22
164, 444, 22
941, 531, 26
976, 914, 25
1976, 376, 27
1471, 1394, 25
1306, 1096, 27
874, 2, 30
1377, 1694, 23
1129, 742, 11
1965, 1118, 27
1723, 1860, 10
1654, 163, 22
515, 993, 21
875, 2000, 30
1391, 622, 28
540, 1735, 24
1222, 734, 11
1338, 229, 25
1740, 230, 23
1938, 1928, 27
875, 1999, 30
1495, 132, 26
717, 1443, 20
678, 452, 16
1076, 982, 26
44, 476, 18
875, 2, 30
1490, 1972, 27
1341, 291, 29
412, 322, 25
876, 2000, 30
1788, 625, 18
1687, 1582, 12
73, 681, 20
876, 1999, 30
1234, 760, 14
1590, 1655, 12
500, 305, 16
717, 1627, 29
1261, 1524, 13
1288, 1631, 27
998, 1054, 11
876, 2, 30
809, 1785, 24
1059, 440, 21
513, 1033, 21
877, 2000, 30
1376, 301, 29
469, 813, 18
212, 639, 25
570, 112, 25
631, 1591, 10
22, 1138, 13
339, 1105, 15
4, 867, 20
763, 1377, 19
1367, 423, 10
877, 1999, 30
1826, 1490, 24
216, 1732, 30
132, 560, 19
1160, 654, 27
757, 1250, 22
1217, 442, 24
877, 2, 30
1080, 247, 30
838, 759, 28
1453, 712, 27
97, 1657, 28
1210, 1726, 29
1121, 136, 20
878, 2000, 30
1035, 145, 15
870, 1826, 21
1471, 1037, 19
123, 1188, 28
583, 996, 21
1790, 1377, 28
1085, 1370, 11
1017, 1322, 11
1929, 1488, 19
878, 1999, 30
1497, 387, 26
1281, 1383, 14
1608, 228, 28
318, 572, 27
878, 2, 30
108, 665, 28
305, 62, 25
497, 1870, 18
498, 955, 21
1364, 402, 22
11, 1630, 15
1469, 1917, 25
879, 2000, 30
596, 1812, 28
379, 1181, 25
412, 1741, 26
428, 1758, 13
1039, 859, 28
779, 1225, 12
879, 1999, 30
1422, 829, 24
93, 286, 12
184, 52, 26
1950, 738, 22
1627, 878, 20
1488, 821, 30
1461, 1367, 29
209, 107, 13
1108, 496, 30
711, 323, 26
879, 2, 30
512, 1427, 27
1221, 1148, 13
1008, 314, 18
14, 1351, 21
656, 1730, 17
405, 1402, 27
1263, 660, 22
880, 2000, 30
872, 1270, 13
525, 1689, 14
218, 733, 28
1217, 532, 19
1866, 555, 13
1648, 600, 19
880, 1999, 30
1457, 20, 26
530, 2000, 14
799, 185, 15
1007, 1719, 22
1544, 594, 27
198, 1037, 25
880, 2, 30
1205, 724, 20
1814, 1158, 23
831, 747, 11
1959, 1252, 25
833, 1447, 19
645, 842, 29
551, 1835, 10
405, 264, 10
881, 2000, 30
1097, 1165, 25
239, 1517, 29
274, 1986, 23
525, 1099, 10
246, 1917, 18
1008, 1576, 25
305, 1173, 14
881, 1999, 30
1629, 1545, 10
1386, 1367, 26
1118, 1720, 23
596, 1209, 27
881, 2, 30
1557, 1649, 14
393, 89, 18
24, 1944, 14
1766, 1521, 10
1625, 832, 18
1429, 698, 16
1359, 423, 23
477, 32, 16
674, 1699, 19
882, 2000, 30
1192, 528, 30
1006, 7, 20
328, 814, 20
1828, 889, 28
130, 181, 30
1442, 902, 16
82, 1200, 22
1298, 1365, 28
478, 791, 26
882, 1999, 30
1627, 130, 10
276, 1534, 25
71, 1926, 13
1438, 1650, 19
605, 1385, 27
1440, 1812, 20
882, 2, 30
1458, 500, 27
1320, 1354, 30
178, 107, 15
1611, 1297, 30
1015, 1747, 22
140, 274, 13
883, 2000, 30
1073, 1255, 21
544, 202, 30
423, 1688, 17
1286, 885, 18
204, 872, 30
1347, 1667, 22
774, 1569, 25
960, 1537, 27
883, 1999, 30
929, 1729, 15
1125, 1292, 17
861, 1042, 29
482, 1809, 10
470, 511, 20
1564, 1271, 16
883, 2, 30
318, 194, 30
1087, 620, 23
684, 1940, 16
1129, 154, 14
548, 1301, 20
619, 1310, 28
884, 2000, 30
322, 943, 13
293, 764, 30
1779, 1825, 10
1975, 1680, 30
627, 479, 29
68, 13, 15
884, 1999, 30
496, 838, 14
1974, 605, 12
1660, 1243, 19
597, 540, 10
998, 874, 14
884, 2, 30
339, 850, 26
1116, 85, 22
1228, 1205, 11
1250, 1927, 30
1034, 130, 14
606, 1456, 22
885, 2000, 30
989, 1232, 25
1055, 935, 23
1352, 1183, 10
1445, 553, 17
1805, 1282, 20
1014, 1756, 23
885, 1999, 30
1900, 1034, 18
598, 826, 27
1490, 1531, 27
1407, 536, 28
654, 1563, 25
1143, 927, 10
1122, 546, 21
885, 2, 30
1562, 342, 29
1501, 1345, 14
1226, 1779, 23
637, 1354, 21
1070, 1224, 24
188, 521, 10
354, 169, 21
886, 2000, 30
1765, 121, 12
1112, 1343, 30
1246, 684, 22
957, 938, 11
318, 112, 15
886, 1999, 30
358, 224, 30
1901, 811, 10
1080, 1766, 14
1831, 649, 27
886, 2, 30
1710, 1731, 25
241, 1214, 24
164, 1682, 26
771, 449, 16
299, 973, 25
1572, 87, 21
1135, 803, 27
887, 2000, 30
1468, 1296, 13
1227, 1726, 22
444, 1291, 15
370, 1351, 19
66, 1559, 12
993, 784, 19
1871, 756, 26
714, 1601, 13
884, 519, 30
887, 1999, 30
1348, 1539, 13
1565, 193, 29
1201, 1766, 24
280, 1341, 30
753, 670, 20
658, 1309, 13
20, 1999, 29
1530, 146, 19
198, 668, 16
887, 2, 30
466, 839, 17
916, 828, 20
1420, 701, 28
772, 1634, 20
530, 307, 22
229, 1108, 11
888, 2000, 30
1290, 758, 19
1917, 1728, 28
948, 464, 29
1264, 67, 13
1125, 488, 13
888, 1999, 30
942, 1993, 19
878, 270, 25
481, 1612, 23
1677, 210, 21
1512, 1363, 20
1408, 878, 22
1188, 1711, 23
1925, 1560, 12
913, 1500, 24
728, 910, 11
888, 2, 30
832, 1998, 29
578, 1949, 26
83, 437, 27
552, 506, 24
1379, 670, 27
889, 2000, 30
436, 1914, 12
702, 146, 26
646, 691, 27
1309, 1389, 10
1202, 424, 20
130, 1389, 11
1618, 1900, 11
126, 1733, 20
889, 1999, 30
231, 1585, 22
321, 291, 28
1286, 1791, 19
269, 899, 25
1506, 745, 19
761, 1449, 16
889, 2, 30
1131, 39, 27
152, 1523, 25
900, 174, 26
890, 2000, 30
71, 705, 15
1234, 89, 24
1178, 1915, 26
1137, 426, 26
1700, 1871, 14
1971, 802, 20
1781, 1916, 26
890, 1999, 30
17, 781, 11
297, 1777, 23
1411, 809, 10
126, 1862, 29
1223, 348, 30
1107, 1447, 13
890, 2, 30
1551, 183, 20
1471, 171, 24
1009, 1098, 21
72, 938, 21
1930, 1228, 17
1245, 718, 10
891, 2000, 30
1857, 228, 12
148, 1958, 15
433, 512, 26
511, 920, 27
1731, 260, 18
1778, 1322, 17
891, 1999, 30
1990, 1306, 16
597, 1385, 16
1814, 1777, 16
32, 1507, 20
891, 2, 30
1076, 89, 13
894, 169, 28
162, 1004, 27
266, 1314, 15
892, 2000, 30
1450, 451, 20
1559, 1698, 15
1683, 997, 11
892, 1999, 30
1503, 471, 25
675, 299, 18
1243, 1108, 12
892, 2, 30
764, 1442, 24
88, 1665, 22
914, 1309, 26
509, 1489, 23
1290, 1970, 15
1965, 1234, 13
348, 1515, 18
104, 1145, 25
979, 1142, 21
893, 2000, 30
540, 1302, 29
1375, 1398, 11
1530, 535, 22
1163, 1034, 18
524, 381, 12
294, 1516, 27
1874, 1791, 30
893, 1999, 30
177, 1922, 17
219, 1740, 12
1442, 1867, 24
1817, 1662, 10
1243, 729, 14
743, 689, 14
516, 1182, 24
893, 2, 30
1000, 125, 30
1880, 1011, 29
1077, 1668, 14
894, 2000, 30
277, 1395, 12
1013, 779, 12
228, 1273, 16
1488, 701, 25
1973, 1781, 20
717, 1393, 19
1245, 1434, 25
1319, 2, 24
38, 349, 12
1852, 105, 13
894, 1999, 30
33, 1532, 30
1398, 882, 22
51, 1404, 23
1562, 718, 28
1649, 1985, 19
1047, 858, 17
567, 1784, 22
794, 1571, 22
496, 307, 15
112, 1118, 12
894, 2, 30
637, 1627, 29
1301, 259, 28
1114, 1002, 22
620, 460, 26
571, 1809, 16
1581, 481, 12
1313, 442, 14
847, 1874, 10
895, 2000, 30
626, 1151, 28
1801, 1681, 25
1479, 16, 27
280, 1943, 10
1519, 1522, 15
1686, 1273, 28
782, 710, 10
733, 186, 28
895, 1999, 30
1900, 1433, 12
305, 17, 20
1464, 1016, 14
787, 794, 29
1433, 1083, 18
895, 2, 30
1039, 1036, 19
509, 1494, 17
590, 710, 11
1583, 1250, 26
896, 2000, 30
1853, 1324, 22
1886, 621, 28
424, 1869, 17
319, 855, 25
576, 434, 17
1979, 86, 29
588, 262, 30
63, 1439, 25
896, 1999, 30
195, 891, 11
1082, 988, 23
1625, 1926, 13
485, 689, 23
1189, 213, 19
607, 486, 25
167, 280, 12
896, 2, 30
1552, 72, 10
782, 1866, 29
250, 1403, 21
1226, 1485, 12
1142, 1118, 14
761, 999, 10
1616, 1094, 30
1179, 1580, 22
32, 838, 14
1813, 1960, 13
897, 2000, 30
1914, 55, 27
940, 1190, 25
793, 938, 15
732, 1312, 19
223, 526, 23
1686, 613, 17
1181, 84, 22
1267, 1736, 14
753, 139, 29
356, 1422, 16
897, 1999, 30
1893, 1998, 20
1078, 214, 11
81, 309, 27
1404, 58, 29
1668, 423, 17
732, 1536, 30
1390, 1320, 20
503, 1068, 18
897, 2, 30
922, 730, 21
1908, 849, 16
1072, 1153, 15
1528, 1609, 28
1979, 953, 15
2, 841, 10
898, 2000, 30
238, 1422, 12
441, 851, 29
1192, 1436, 21
898, 1999, 30
935, 1817, 20
1754, 1972, 19
236, 252, 21
500, 1949, 17
283, 1273, 13
1827, 1382, 22
898, 2, 30
889, 666, 18
602, 633, 21
257, 95, 14
603, 1119, 18
64, 150, 14
236, 183, 12
1056, 1643, 11
899, 2000, 30
732, 192, 18
685, 1550, 14
1927, 1418, 13
650, 1384, 26
899, 1999, 30
1102, 1339, 28
207, 1326, 18
754, 582, 23
899, 2, 30
446, 596, 14
1821, 1936, 11
1103, 1718, 21
900, 2000, 30
1853, 459, 16
483, 92, 12
342, 715, 28
1088, 451, 13
697, 1646, 11
13, 1187, 14
900, 1999, 30
1875, 1107, 18
1544, 795, 23
1963, 764, 12
259, 357, 23
949, 978, 24
798, 39, 24
900, 2, 30
1031, 826, 20
413, 1468, 24
275, 1610, 10
1612, 19, 20
1988, 749, 25
683, 1477, 29
456, 242, 15
790, 1082, 26
901, 2000, 30
1005, 818, 11
493, 1182, 20
1833, 657, 11
195, 57, 15
491, 358, 30
901, 1999, 30
657, 171, 18
786, 471, 28
1933, 896, 10
901, 2, 30
192, 1566, 30
1009, 1585, 24
1524, 382, 14
1648, 773, 19
194, 969, 10
1749, 1647, 26
1117, 1443, 15
1686, 227, 25
54, 1895, 14
444, 1795, 28
902, 2000, 30
322, 989, 16
382, 631, 28
1925, 739, 11
346, 731, 23
1571, 1402, 19
17, 956, 10
1583, 1782, 13
902, 1999, 30
1051, 1282, 10
829, 803, 12
864, 44, 29
902, 2, 30
1700, 926, 26
470, 88, 29
1014, 9, 10
903, 2000, 30
286, 1578, 24
1781, 271, 22
755, 695, 26
525, 1188, 26
369, 59, 30
40, 1309, 22
829, 1155, 17
847, 704, 16
1929, 1073, 30
1273, 533, 18
903, 1999, 30
1564, 1354, 30
806, 1989, 26
1777, 660, 11
319, 292, 19
697, 721, 15
812, 1067, 26
1914, 1076, 29
1556, 163, 28
1697, 1176, 25
903, 2, 30
1965, 527, 21
1770, 312, 17
1757, 143, 24
962, 1606, 23
1505, 647, 29
347, 1624, 24
357, 649, 29
229, 409, 22
904, 2000, 30
1891, 247, 10
1789, 1660, 10
1754, 1676, 21
1406, 1689, 15
53, 238, 19
904, 1999, 30
1904, 1368, 24
869, 1956, 29
1190, 211, 17
286, 906, 17
816, 1617, 24
245, 195, 27
1539, 1016, 19
1868, 724, 29
1241, 279, 20
904, 2, 30
897, 1999, 10
216, 653, 28
1337, 1717, 18
961, 65, 16
1152, 560, 30
502, 306, 14
1989, 1224, 28
1848, 1690, 30
77, 1169, 24
905, 2000, 30
1738, 1058, 14
1093, 1664, 27
1497, 439, 10
1420, 369, 26
905, 1999, 30
806, 564, 18
1592, 1749, 11
1665, 700, 28
673, 1341, 25
905, 2, 30
856, 359, 22
410, 1071, 25
680, 61, 22
1515, 1945, 19
1293, 1313, 16
1261, 1756, 28
773, 1999, 12
657, 680, 27
906, 2000, 30
103, 1764, 26
148, 1730, 17
1990, 503, 14
167, 1748, 11
1907, 1178, 26
194, 1949, 21
505, 1140, 21
1581, 538, 25
1127, 1341, 10
6, 940, 14
906, 1999, 30
1852, 1871, 27
1932, 668, 15
1559, 8, 20
906, 2, 30
741, 579, 16
360, 125, 21
540, 1584, 16
907, 2000, 30
672, 365, 27
1494, 1948, 21
885, 795, 30
948, 12, 13
720, 1473, 27
695, 201, 25
985, 670, 29
1728, 247, 17
353, 1956, 17
167, 916, 23
907, 1999, 30
383, 1327, 14
1671, 460, 28
1901, 739, 22
612, 598, 23
907, 2, 30
3, 1893, 19
912, 306, 10
1443, 630, 26
1612, 374, 25
908, 2000, 30
1347, 1593, 16
77, 962, 24
398, 1444, 29
908, 1999, 30
1400, 1715, 18
325, 1187, 21
509, 1862, 19
1894, 331, 25
908, 2, 30
213, 690, 25
1528, 1920, 24
411, 724, 11
909, 2000, 30
441, 331, 12
1621, 302, 16
336, 1628, 16
827, 903, 25
764, 1584, 10
909, 1999, 30
1595, 1622, 18
459, 1253, 17
1505, 486, 10
1904, 245, 28
340, 56, 20
1974, 699, 15
663, 1807, 21
1293, 1107, 13
1851, 381, 23
909, 2, 30
477, 1202, 23
1036, 225, 27
1052, 1860, 25
1659, 266, 15
1976, 1010, 18
680, 51, 13
1553, 1053, 16
797, 135, 11
1348, 98, 10
910, 2000, 30
416, 542, 14
1184, 1402, 10
718, 575, 30
1875, 1436, 29
1703, 1559, 15
1433, 331, 12
1818, 408, 17
242, 1772, 15
1170, 837, 25
910, 1999, 30
1814, 1294, 27
1356, 46, 10
326, 1584, 22
1454, 60, 16
139, 1688, 14
244, 1355, 10
484, 158, 29
910, 2, 30
114, 1298, 20
988, 1726, 10
1375, 1247, 26
760, 928, 27
1324, 577, 18
1600, 1932, 21
1462, 1436, 10
911, 2000, 30
1956, 1419, 16
959, 896, 13
969, 1136, 29
911, 1999, 30
1774, 720, 25
1543, 867, 18
299, 1028, 15
1383, 38, 25
392, 1464, 25
653, 1647, 13
1861, 1331, 30
784, 985, 11
400, 1831, 24
756, 1487, 24
911, 2, 30
951, 490, 18
735, 696, 24
1014, 1240, 23
1222, 1304, 21
1979, 1608, 18
912, 2000, 30
1274, 1533, 20
577, 861, 16
662, 461, 17
912, 1999, 30
1678, 1545, 29
1202, 1931, 17
1571, 619, 18
1307, 1104, 13
1409, 310, 24
647, 688, 20
912, 2, 30
343, 180, 30
813, 977, 26
235, 355, 18
1313, 1990, 22
398, 335, 12
964, 621, 16
1254, 93, 24
1816, 52, 29
1700, 147, 28
913, 2000, 30
374, 309, 15
1524, 1291, 18
887, 1741, 27
711, 1722, 23
913, 1999, 30
41, 1250, 15
1587, 575, 16
1953, 888, 10
372, 1204, 13
913, 2, 30
1704, 1720, 14
1895, 1108, 17
559, 1941, 13
381, 1324, 21
1125, 495, 28
416, 348, 17
914, 2000, 30
1989, 981, 14
686, 1737, 14
1105, 888, 30
109, 1883, 19
290, 594, 20
919, 1654, 22
1230, 613, 14
914, 1999, 30
1415, 667, 28
919, 1065, 16
1953, 1154, 21
914, 2, 30
1652, 371, 17
93, 462, 21
1859, 1739, 24
850, 1439, 26
1730, 244, 12
399, 1513, 20
761, 1127, 22
810, 1401, 29
1640, 1570, 21
915, 2000, 30
718, 256, 23
658, 873, 15
977, 212, 21
1033, 108, 13
169, 1887, 22
1891, 1125, 11
408, 244, 12
1007, 355, 22
915, 1999, 30
494, 341, 29
108, 906, 14
761, 826, 16
915, 2, 30
986, 1757, 26
1934, 1890, 29
173, 841, 25
909, 1139, 26
415, 1736, 27
1836, 668, 29
916, 2000, 30
1519, 1689, 11
484, 469, 28
1090, 1120, 26
916, 1999, 30
62, 1127, 26
93, 824, 10
775, 732, 24
568, 372, 16
916, 2, 30
1403, 1069, 22
224, 1981, 25
1325, 993, 14
461, 1426, 15
1270, 1593, 14
307, 185, 10
917, 2000, 30
1923, 68, 25
2, 1691, 16
1766, 1914, 10
1962, 838, 23
917, 1999, 30
1365, 1826, 11
1104, 1935, 10
1685, 1721, 23
1581, 398, 27
271, 990, 18
917, 2, 30
819, 1119, 27
1911, 126, 24
851, 283, 29
1703, 1902, 11
918, 2000, 30
1897, 576, 25
820, 1795, 13
563, 1315, 10
918, 1999, 30
1029, 955, 21
310, 1865, 26
1546, 1289, 17
129, 1147, 22
581, 1599, 11
1952, 928, 19
1601, 833, 11
918, 2, 30
1101, 991, 23
437, 1862, 26
753, 1936, 27
1921, 1840, 20
759, 1315, 23
1024, 1400, 25
1566, 1989, 29
400, 1598, 11
63, 505, 11
919, 2000, 30
188, 1005, 30
533, 1964, 22
297, 177, 17
345, 336, 30
1299, 1928, 21
127, 1107, 22
919, 1999, 30
913, 56, 29
56, 1602, 14
1739, 1857, 20
826, 841, 20
919, 2, 30
1300, 1263, 27
210, 301, 11
1012, 119, 11
971, 1776, 21
1823, 1501, 10
920, 2000, 30
1933, 236, 28
141, 1893, 16
222, 125, 20
600, 626, 26
1452, 1779, 12
391, 1346, 28
1758, 1884, 11
1641, 1214, 28
192, 817, 19
1212, 1946, 22
920, 1999, 30
361, 1139, 14
1919, 1183, 28
1912, 1695, 28
546, 1561, 12
1145, 792, 14
292, 1027, 23
920, 2, 30
599, 909, 27
767, 1852, 16
757, 857, 13
162, 230, 14
921, 2000, 30
1865, 70, 13
387, 1735, 10
1841, 799, 22
1257, 1445, 16
105, 1497, 27
1564, 157, 30
1372, 67, 15
921, 1999, 30
1375, 1156, 10
677, 1388, 12
956, 203, 24
292, 1533, 23
1604, 907, 25
259, 1757, 11
1942, 676, 23
470, 1706, 30
659, 22, 18
921, 2, 30
584, 306, 29
1073, 1661, 24
614, 445, 21
1477, 1354, 25
847, 1296, 29
970, 637, 25
1742, 53, 22
922, 2000, 30
1720, 581, 15
411, 1612, 23
462, 1831, 13
1730, 1590, 24
1821, 1983, 23
922, 1999, 30
262, 1345, 17
1885, 976, 25
1491, 406, 29
1144, 168, 16
1822, 296, 16
1070, 1174, 27
1113, 849, 29
922, 2, 30
1808, 703, 14
1187, 189, 19
1225, 59, 12
1466, 211, 30
923, 2000, 30
1069, 1114, 11
1077, 1082, 21
1248, 1445, 26
591, 944, 16
654, 785, 28
1407, 1765, 30
682, 69, 16
170, 793, 21
459, 1335, 21
828, 1313, 17
923, 1999, 30
756, 750, 12
1395, 1863, 15
1669, 1157, 15
1192, 93, 25
381, 1222, 11
923, 2, 30
115, 1812, 28
404, 1338, 18
1937, 1825, 11
924, 2000, 30
342, 1854, 23
357, 1736, 16
75, 597, 14
1422, 1195, 25
953, 167, 28
924, 1999, 30
1944, 1321, 10
1976, 1293, 29
1259, 1594, 17
924, 2, 30
142, 629, 17
71, 1499, 15
712, 1083, 22
865, 1081, 27
925, 2000, 30
1715, 465, 13
865, 641, 30
460, 1335, 10
1579, 201, 22
974, 988, 14
1516, 939, 25
1038, 1923, 13
459, 1043, 13
925, 1999, 30
507, 1191, 25
1788, 1615, 12
379, 706, 20
1354, 1981, 19
341, 1324, 14
1594, 602, 18
360, 629, 20
1799, 244, 14
1289, 1472, 29
925, 2, 30
1924, 1098, 27
1231, 1085, 26
468, 1441, 22
1550, 558, 16
177, 537, 22
1279, 43, 24
1997, 1000, 10
232, 718, 28
926, 2000, 30
150, 130, 16
1546, 896, 11
1649, 347, 20
79, 617, 19
1594, 41, 22
1680, 1049, 16
1093, 1765, 12
926, 1999, 30
157, 1018, 22
202, 1622, 16
569, 352, 26
1882, 858, 13
1989, 687, 12
24, 433, 26
1528, 1618, 14
1617, 1511, 20
1908, 915, 29
926, 2, 30
929, 411, 16
842, 1648, 29
757, 842, 27
963, 1445, 11
20, 29, 14
623, 458, 13
414, 1531, 20
696, 1760, 10
927, 2000, 30
74, 678, 21
387, 1699, 24
1843, 244, 29
1019, 237, 27
241, 1025, 24
1267, 1956, 26
1397, 702, 20
927, 1999, 30
1817, 508, 16
1854, 1322, 29
562, 1713, 11
717, 1544, 20
95, 111, 10
927, 2, 30
1756, 1422, 19
813, 1944, 11
1322, 929, 22
1467, 443, 21
928, 2000, 30
1320, 532, 28
1450, 528, 26
605, 1059, 21
1864, 1320, 25
1334, 138, 25
763, 804, 26
928, 1999, 30
596, 1962, 27
420, 669, 11
1003, 352, 28
994, 194, 22
81, 1693, 12
337, 1532, 28
928, 2, 30
62, 1942, 19
1165, 944, 17
1129, 414, 10
465, 1311, 30
360, 1704, 25
554, 1339, 23
846, 533, 14
904, 174, 28
929, 2000, 30
637, 827, 11
1457, 574, 17
1035, 513, 13
173, 275, 16
929, 1999, 30
1932, 1098, 23
1734, 515, 21
463, 768, 18
618, 404, 18
1110, 1437, 30
1987, 83, 14
929, 2, 30
1911, 433, 10
1626, 697, 21
1118, 1118, 30
1065, 1693, 24
1732, 190, 29
632, 784, 19
991, 1942, 25
94, 1237, 19
324, 746, 24
659, 354, 26
930, 2000, 30
1220, 567, 23
1495, 418, 30
1386, 429, 11
1435, 1866, 30
280, 154, 22
930, 1999, 30
849, 1942, 28
917, 64, 23
440, 688, 28
1430, 185, 20
930, 2, 30
1212, 1024, 26
611, 1641, 30
150, 1098, 10
1727, 1809, 19
266, 1250, 15
621, 963, 19
931, 2000, 30
1885, 54, 14
1439, 60, 14
82, 1346, 14
1231, 72, 11
1155, 988, 16
40, 1825, 30
81, 709, 17
931, 1999, 30
867, 1334, 26
379, 320, 20
295, 48, 24
1366, 1194, 30
622, 1332, 21
307, 1477, 12
986, 686, 11
931, 2, 30
687, 510, 28
1125, 1943, 28
1797, 1989, 28
454, 30, 29
1143, 1701, 30
939, 1300, 10
1563, 1583, 21
1789, 387, 15
101, 1896, 23
329, 1608, 14
932, 2000, 30
1564, 1336, 25
1155, 920, 15
157, 657, 23
493, 521, 30
314, 1208, 25
399, 1390, 12
215, 1134, 11
1761, 1956, 25
854, 1205, 15
932, 1999, 30
541, 1820, 28
1707, 1756, 17
349, 1673, 14
981, 1201, 12
932, 2, 30
1896, 1654, 27
1358, 1470, 30
844, 179, 19
1996, 222, 12
1208, 886, 21
933, 2000, 30
467, 1268, 14
1546, 1009, 10
1246, 1684, 11
512, 1419, 16
278, 279, 14
933, 1999, 30
1654, 713, 14
337, 1866, 26
858, 1730, 14
210, 1728, 10
933, 2, 30
1503, 1449, 23
1532, 1530, 15
613, 1454, 11
965, 499, 21
1511, 106, 14
815, 1235, 26
924, 1867, 20
666, 919, 11
934, 2000, 30
1019, 416, 23
75, 157, 24
884, 1933, 19
1442, 1825, 19
1589, 76, 21
934, 1999, 30
1298, 1215, 16
1738, 837, 26
1195, 1256, 17
1245, 301, 12
75, 169, 15
934, 2, 30
498, 1727, 12
792, 1931, 14
901, 367, 27
1948, 1231, 24
1275, 450, 21
935, 2000, 30
587, 788, 12
1800, 125, 14
1410, 190, 29
1247, 1057, 10
138, 198, 28
303, 1387, 30
1979, 203, 17
935, 1999, 30
1545, 1664, 19
927, 1460, 14
832, 1301, 26
1859, 1313, 24
165, 692, 13
1624, 461, 16
1296, 635, 24
1420, 1252, 12
935, 2, 30
225, 410, 19
1952, 1891, 13
1282, 865, 30
1246, 1204, 14
1934, 436, 22
145, 994, 21
131, 282, 21
936, 2000, 30
1840, 705, 15
1838, 948, 17
206, 1907, 17
5, 350, 13
1249, 1062, 27
1368, 1548, 30
1739, 578, 29
1078, 343, 23
649, 1847, 19
936, 1999, 30
845, 520, 21
864, 1582, 10
1471, 931, 23
1349, 572, 22
391, 1078, 18
58, 1567, 15
1711, 1538, 30
1213, 276, 20
736, 1193, 18
936, 2, 30
451, 1643, 26
503, 154, 20
1120, 1653, 27
864, 416, 21
1362, 542, 28
1170, 228, 18
937, 2000, 30
718, 29, 22
74, 746, 15
630, 739, 24
616, 853, 30
1045, 310, 16
881, 1624, 11
1075, 1096, 19
985, 1472, 30
937, 1999, 30
500, 1655, 16
1358, 1246, 18
1076, 1465, 18
563, 864, 26
1230, 1966, 20
103, 779, 27
1121, 369, 22
773, 1632, 25
763, 1445, 16
1564, 1686, 18
937, 2, 30
430, 1153, 23
332, 600, 12
1816, 994, 10
1288, 1771, 19
1014, 742, 12
296, 1282, 27
305, 153, 28
938, 2000, 30
854, 1266, 30
118, 145, 14
1666, 25, 29
1679, 896, 30
911, 1194, 23
653, 1996, 30
1944, 1029, 12
1600, 808, 29
977, 1865, 26
938, 1999, 30
426, 1067, 10
782, 1505, 19
726, 1030, 25
1203, 180, 26
538, 1001, 25
1827, 1033, 20
938, 2, 30
1328, 121, 25
604, 456, 27
1523, 663, 22
985, 767, 11
1513, 683, 15
1023, 188, 11
1706, 1970, 26
762, 573, 27
939, 2000, 30
1692, 1694, 17
288, 293, 11
726, 986, 12
1090, 1235, 17
1417, 808, 29
114, 1817, 11
1382, 759, 24
1765, 719, 28
927, 1185, 17
825, 1628, 22
939, 1999, 30
1156, 1400, 26
1869, 407, 24
1370, 810, 26
1741, 164, 27
654, 41, 16
1135, 1805, 13
496, 809, 12
939, 2, 30
489, 1405, 23
1371, 1400, 19
1853, 1757, 18
1192, 1879, 19
51, 1770, 20
940, 2000, 30
1796, 503, 24
1974, 1189, 14
735, 502, 20
1282, 1849, 18
931, 127, 26
940, 1999, 30
1061, 1261, 13
1723, 1364, 22
236, 196, 28
940, 2, 30
1936, 62, 10
409, 572, 23
1030, 1074, 28
243, 1377, 18
941, 2000, 30
1101, 667, 29
972, 43, 27
1951, 1643, 25
778, 185, 12
941, 1999, 30
190, 597, 19
1395, 73, 25
1535, 1605, 28
1173, 1214, 20
764, 1955, 15
1743, 1058, 21
941, 2, 30
1128, 1065, 25
413, 1145, 25
1492, 1364, 28
942, 2000, 30
1498, 181, 28
1409, 1462, 21
621, 456, 15
492, 165, 30
545, 147, 28
942, 1999, 30
833, 1479, 19
1501, 238, 14
1561, 955, 18
1484, 134, 22
1611, 23, 12
16, 1241, 18
1751, 901, 18
1418, 31, 13
1740, 176, 11
942, 2, 30
1272, 1419, 29
356, 1730, 25
332, 1825, 29
894, 1247, 25
1290, 331, 19
943, 2000, 30
23, 347, 20
911, 288, 25
179, 388, 15
1214, 1784, 11
443, 1098, 22
1359, 814, 29
1985, 832, 20
1712, 1190, 25
1034, 1013, 26
1910, 1149, 26
943, 1999, 30
808, 674, 10
1297, 1086, 16
1817, 169, 13
131, 1937, 25
329, 259, 20
1101, 1480, 15
1823, 216, 16
106, 1702, 23
1533, 1425, 10
943, 2, 30
1954, 359, 27
1967, 1635, 15
657, 1915, 25
1885, 1768, 14
638, 491, 16
1529, 235, 11
1526, 515, 12
616, 693, 22
1128, 592, 16
944, 2000, 30
1689, 1972, 19
404, 392, 27
819, 1578, 20
764, 1651, 23
54, 1782, 11
487, 954, 19
944, 1999, 30
1803, 392, 26
1203, 586, 22
1835, 1952, 25
1550, 944, 14
1554, 1537, 26
1361, 551, 30
944, 2, 30
1785, 1748, 20
968, 171, 16
519, 1855, 14
1459, 1058, 12
974, 1166, 10
692, 1656, 17
148, 722, 16
945, 2000, 30
1279, 1232, 17
1361, 1133, 14
617, 538, 15
1632, 884, 29
1962, 1005, 24
348, 546, 13
1358, 827, 13
1322, 1982, 29
945, 1999, 30
1446, 893, 11
354, 1647, 22
1425, 1462, 21
893, 1005, 30
945, 2, 30
1988, 1926, 25
