903, 903
375, 829, 18
777, 112, 12
450, 2, 30
321, 587, 16
110, 257, 18
360, 632, 25
484, 465, 10
481, 413, 30
451, 903, 30
60, 607, 22
77, 488, 17
275, 609, 14
211, 7, 19
760, 689, 29
664, 693, 18
451, 902, 30
803, 671, 30
545, 804, 14
262, 179, 22
600, 679, 24
60, 351, 18
451, 2, 30
482, 140, 27
256, 718, 30
110, 780, 21
828, 479, 28
203, 835, 28
615, 587, 22
131, 437, 11
420, 563, 16
452, 903, 30
555, 320, 25
597, 844, 26
301, 246, 10
665, 178, 22
505, 764, 10
617, 673, 23
452, 902, 30
821, 191, 10
798, 426, 29
707, 757, 20
498, 517, 11
24, 375, 26
140, 687, 27
802, 121, 25
452, 2, 30
327, 890, 29
700, 581, 27
761, 696, 19
878, 827, 17
24, 23, 26
453, 903, 30
117, 502, 20
260, 671, 19
499, 876, 13
453, 902, 30
170, 435, 18
26, 355, 14
434, 7, 10
385, 847, 26
467, 535, 15
453, 2, 30
186, 676, 17
296, 491, 27
697, 192, 21
136, 246, 25
291, 367, 30
597, 33, 14
331, 394, 23
245, 693, 10
454, 903, 30
776, 117, 29
316, 469, 27
766, 869, 10
393, 567, 28
262, 191, 10
70, 651, 17
454, 902, 30
522, 135, 26
390, 126, 25
265, 282, 19
452, 70, 30
788, 308, 15
794, 118, 27
568, 263, 27
724, 314, 28
644, 9, 11
454, 2, 30
234, 347, 19
348, 740, 23
618, 568, 15
463, 786, 25
488, 423, 13
895, 288, 20
597, 106, 11
442, 582, 30
455, 903, 30
226, 455, 25
540, 803, 25
478, 642, 30
455, 902, 30
841, 854, 26
590, 817, 11
706, 658, 20
339, 607, 28
534, 103, 26
275, 122, 18
144, 789, 30
455, 2, 30
432, 266, 29
872, 844, 28
883, 385, 11
794, 801, 22
709, 428, 15
505, 813, 17
376, 797, 13
823, 886, 19
901, 16, 12
456, 903, 30
693, 353, 30
691, 230, 21
29, 262, 27
419, 798, 10
456, 902, 30
597, 656, 28
436, 514, 20
198, 308, 10
736, 466, 12
274, 782, 15
164, 745, 27
301, 568, 21
627, 198, 18
469, 586, 18
456, 2, 30
605, 104, 20
523, 134, 15
317, 306, 23
543, 271, 10
457, 903, 30
838, 395, 18
320, 388, 24
342, 112, 23
466, 766, 26
502, 579, 16
598, 402, 15
457, 902, 30
390, 199, 24
436, 39, 14
531, 709, 14
130, 442, 20
674, 92, 13
29, 499, 19
457, 2, 30
795, 371, 19
452, 820, 24
125, 109, 12
362, 431, 24
624, 678, 18
564, 315, 22
458, 903, 30
115, 511, 27
860, 508, 26
819, 429, 30
458, 902, 30
762, 324, 27
244, 466, 10
216, 569, 16
576, 613, 14
458, 2, 30
803, 266, 14
642, 871, 28
530, 736, 12
696, 307, 13
513, 828, 14
164, 209, 10
671, 179, 20
631, 449, 24
802, 30, 18
260, 68, 30
459, 903, 30
323, 102, 28
2, 157, 21
512, 494, 16
539, 892, 12
459, 902, 30
499, 159, 21
750, 624, 29
800, 329, 30
705, 48, 26
5, 249, 25
388, 562, 28
516, 386, 30
774, 571, 26
47, 751, 30
459, 2, 30
642, 638, 22
619, 19, 23
577, 367, 15
652, 747, 16
832, 859, 28
580, 101, 26
401, 880, 24
681, 890, 21
8, 806, 14
460, 903, 30
812, 794, 26
783, 609, 13
793, 120, 24
248, 852, 28
460, 902, 30
145, 435, 25
269, 248, 25
530, 85, 23
534, 250, 19
887, 813, 30
318, 801, 25
460, 2, 30
629, 821, 22
831, 136, 18
209, 374, 18
835, 65, 19
461, 903, 30
858, 650, 17
313, 297, 25
370, 558, 30
503, 611, 15
805, 57, 22
786, 465, 24
695, 570, 11
575, 548, 15
461, 902, 30
682, 573, 18
342, 163, 28
43, 876, 12
452, 444, 24
691, 559, 24
490, 363, 28
236, 149, 30
409, 208, 29
425, 23, 18
461, 2, 30
131, 182, 18
478, 696, 14
717, 466, 12
9, 273, 23
507, 141, 21
283, 273, 21
675, 758, 21
287, 131, 11
462, 903, 30
795, 282, 13
3, 9, 21
111, 54, 30
585, 52, 16
124, 743, 13
432, 737, 26
462, 902, 30
312, 596, 19
719, 600, 18
648, 495, 12
402, 367, 17
748, 96, 26
531, 854, 23
335, 147, 24
421, 466, 16
793, 40, 28
462, 2, 30
426, 328, 22
425, 266, 23
813, 800, 26
606, 657, 14
590, 638, 18
870, 706, 14
420, 819, 20
463, 903, 30
33, 577, 10
705, 104, 26
92, 800, 30
650, 252, 17
368, 216, 18
460, 682, 12
894, 630, 13
463, 902, 30
133, 240, 29
668, 561, 10
230, 271, 15
302, 584, 30
559, 481, 13
133, 748, 16
378, 48, 10
498, 738, 21
653, 432, 21
816, 628, 15
463, 2, 30
349, 441, 24
129, 68, 19
176, 876, 11
355, 54, 27
449, 589, 22
612, 626, 28
548, 211, 10
470, 566, 29
239, 145, 27
573, 608, 17
464, 903, 30
157, 326, 15
196, 312, 27
667, 606, 30
464, 902, 30
621, 704, 10
847, 460, 30
698, 881, 30
858, 718, 23
655, 226, 19
464, 2, 30
332, 717, 23
545, 619, 29
850, 426, 30
643, 61, 20
465, 903, 30
667, 195, 26
320, 297, 22
488, 679, 10
419, 350, 23
465, 902, 30
493, 843, 28
741, 114, 19
220, 628, 25
234, 118, 10
388, 767, 26
656, 421, 28
618, 470, 12
117, 139, 26
794, 853, 22
465, 2, 30
282, 720, 12
902, 681, 12
194, 490, 22
466, 903, 30
579, 762, 13
689, 466, 12
334, 650, 28
38, 37, 27
338, 550, 16
15, 57, 17
466, 902, 30
74, 303, 20
273, 117, 26
257, 753, 21
299, 724, 12
863, 197, 28
900, 690, 24
893, 803, 21
426, 746, 18
183, 813, 26
772, 801, 24
466, 2, 30
268, 686, 28
34, 545, 29
22, 627, 17
689, 146, 27
490, 794, 13
515, 169, 22
351, 32, 13
639, 762, 12
484, 149, 19
467, 903, 30
654, 370, 14
189, 574, 13
538, 720, 24
749, 858, 27
467, 902, 30
406, 612, 19
374, 330, 20
42, 371, 21
825, 47, 15
146, 188, 18
516, 396, 22
416, 255, 30
685, 540, 12
202, 237, 25
48, 482, 12
467, 2, 30
890, 212, 26
724, 782, 15
880, 269, 22
118, 351, 19
893, 628, 17
468, 903, 30
664, 737, 23
341, 436, 24
537, 865, 29
734, 351, 15
381, 783, 10
468, 902, 30
81, 811, 20
695, 324, 12
686, 690, 30
395, 99, 11
411, 171, 14
791, 142, 27
539, 708, 28
661, 112, 14
468, 2, 30
388, 197, 23
80, 799, 10
889, 284, 20
456, 227, 16
469, 903, 30
285, 707, 20
393, 765, 15
864, 854, 24
176, 166, 16
831, 149, 16
469, 902, 30
562, 859, 26
395, 851, 29
581, 202, 23
816, 733, 18
639, 391, 25
265, 893, 17
663, 570, 12
485, 412, 27
469, 2, 30
337, 762, 19
394, 585, 13
702, 637, 13
520, 134, 20
236, 591, 20
263, 309, 15
470, 903, 30
352, 132, 14
661, 558, 14
485, 413, 26
887, 513, 19
235, 194, 15
780, 286, 19
741, 625, 21
368, 270, 15
902, 467, 29
440, 642, 24
470, 902, 30
295, 558, 19
226, 748, 18
123, 705, 12
566, 646, 17
477, 448, 21
470, 2, 30
11, 829, 27
185, 318, 12
157, 841, 21
471, 903, 30
147, 113, 26
853, 325, 20
747, 111, 14
381, 750, 17
193, 377, 24
59, 547, 27
632, 227, 21
471, 902, 30
211, 52, 16
365, 416, 21
70, 655, 20
810, 183, 18
718, 588, 13
651, 902, 29
831, 592, 25
152, 537, 30
471, 2, 30
367, 437, 26
507, 4, 21
395, 28, 29
447, 769, 29
545, 186, 19
709, 429, 15
472, 903, 30
900, 728, 30
164, 386, 26
98, 513, 14
617, 395, 23
472, 902, 30
789, 810, 14
839, 366, 17
317, 569, 19
440, 4, 27
446, 560, 30
71, 182, 11
214, 51, 25
270, 132, 21
399, 835, 30
75, 633, 15
472, 2, 30
539, 597, 11
515, 873, 11
107, 11, 21
349, 169, 20
108, 473, 18
468, 379, 19
250, 538, 24
473, 903, 30
359, 621, 13
291, 472, 16
32, 357, 17
843, 479, 14
605, 305, 30
818, 418, 18
751, 317, 18
806, 186, 15
473, 902, 30
345, 44, 16
518, 797, 24
320, 5, 12
333, 754, 14
365, 525, 27
562, 82, 23
597, 403, 24
655, 37, 25
824, 235, 28
473, 2, 30
780, 819, 30
835, 269, 18
498, 293, 21
775, 287, 24
474, 903, 30
233, 42, 24
43, 682, 17
86, 218, 25
762, 712, 12
675, 191, 16
889, 883, 29
553, 746, 21
661, 653, 20
388, 903, 26
474, 902, 30
604, 192, 12
99, 838, 18
12, 584, 29
125, 516, 26
510, 385, 22
30, 151, 26
405, 695, 25
94, 740, 16
474, 2, 30
205, 137, 16
630, 571, 20
710, 466, 20
415, 323, 23
261, 39, 10
696, 159, 13
376, 254, 19
652, 551, 12
530, 184, 14
149, 19, 16
475, 903, 30
799, 114, 25
379, 845, 19
809, 549, 22
191, 810, 10
764, 320, 17
626, 738, 24
695, 185, 14
548, 700, 23
475, 902, 30
434, 792, 18
682, 526, 12
718, 654, 20
771, 375, 13
756, 370, 15
871, 70, 12
434, 10, 11
675, 704, 19
198, 91, 18
475, 2, 30
54, 419, 29
253, 275, 11
619, 208, 13
476, 903, 30
889, 547, 11
27, 611, 13
571, 222, 11
476, 902, 30
443, 841, 12
297, 243, 18
801, 541, 26
150, 399, 19
494, 317, 23
476, 2, 30
383, 885, 26
897, 296, 20
291, 322, 30
700, 902, 21
218, 855, 27
884, 394, 22
412, 824, 17
306, 77, 30
393, 482, 26
477, 903, 30
822, 241, 12
504, 787, 21
898, 74, 11
577, 139, 20
77, 173, 18
27, 627, 21
697, 788, 10
299, 292, 17
259, 580, 13
431, 135, 17
477, 902, 30
545, 552, 27
454, 92, 21
692, 630, 17
708, 852, 22
200, 487, 10
477, 2, 30
167, 24, 10
817, 628, 18
769, 597, 22
478, 903, 30
665, 514, 30
292, 180, 11
873, 841, 12
489, 576, 11
569, 498, 13
478, 902, 30
328, 306, 24
846, 79, 16
734, 752, 17
478, 2, 30
843, 30, 30
786, 765, 27
870, 640, 27
404, 133, 18
258, 129, 14
844, 295, 19
479, 903, 30
706, 70, 18
657, 702, 16
104, 771, 17
478, 114, 19
554, 192, 12
408, 543, 30
583, 675, 25
591, 509, 23
722, 820, 10
479, 902, 30
515, 680, 28
41, 57, 20
331, 621, 21
161, 162, 17
529, 259, 23
877, 681, 21
479, 2, 30
161, 137, 22
559, 7, 27
614, 390, 29
8, 670, 10
463, 295, 26
877, 124, 26
828, 320, 29
480, 903, 30
497, 692, 21
449, 229, 21
134, 682, 11
480, 902, 30
104, 566, 26
271, 70, 27
648, 347, 22
147, 440, 29
487, 135, 11
420, 431, 16
480, 2, 30
41, 209, 15
662, 198, 21
233, 340, 30
403, 323, 17
748, 903, 26
578, 193, 17
523, 768, 12
481, 903, 30
201, 837, 11
549, 8, 27
99, 324, 20
443, 747, 20
474, 702, 29
356, 877, 14
545, 658, 26
404, 885, 22
428, 872, 24
481, 902, 30
691, 208, 17
165, 599, 18
349, 482, 14
41, 17, 15
357, 790, 26
527, 257, 13
87, 209, 10
481, 2, 30
793, 841, 30
231, 859, 11
183, 582, 22
231, 588, 29
240, 570, 17
168, 494, 18
450, 317, 19
482, 903, 30
87, 418, 13
527, 128, 17
203, 266, 21
219, 434, 24
113, 592, 10
138, 134, 20
170, 343, 28
482, 902, 30
522, 294, 28
66, 166, 30
272, 220, 27
732, 721, 12
714, 415, 16
239, 102, 28
818, 258, 24
482, 2, 30
521, 56, 30
376, 494, 10
11, 542, 30
14, 752, 22
608, 732, 28
483, 903, 30
713, 550, 14
335, 260, 13
4, 172, 20
483, 902, 30
25, 561, 25
698, 835, 12
441, 687, 15
676, 404, 15
198, 301, 20
424, 63, 14
5, 451, 21
5, 666, 21
531, 487, 25
753, 23, 14
483, 2, 30
103, 21, 16
738, 525, 13
504, 741, 29
484, 903, 30
637, 29, 17
30, 307, 24
571, 114, 30
750, 257, 25
484, 902, 30
27, 876, 18
717, 307, 15
664, 765, 27
850, 343, 27
107, 523, 21
484, 2, 30
216, 897, 25
614, 271, 30
898, 40, 10
163, 436, 16
658, 448, 24
675, 617, 21
799, 351, 21
362, 713, 19
485, 903, 30
235, 483, 14
332, 877, 28
37, 297, 18
345, 345, 12
81, 544, 28
79, 629, 23
654, 224, 26
154, 4, 21
677, 659, 18
485, 902, 30
147, 462, 27
778, 287, 19
347, 17, 26
426, 353, 16
832, 789, 16
395, 380, 23
485, 2, 30
525, 49, 17
226, 262, 26
797, 685, 27
81, 717, 16
369, 599, 29
486, 903, 30
378, 405, 20
720, 658, 21
866, 367, 11
838, 244, 12
480, 566, 13
789, 386, 20
319, 896, 22
418, 207, 29
173, 67, 18
2, 617, 18
486, 902, 30
534, 579, 10
110, 462, 22
784, 594, 22
241, 796, 27
265, 695, 12
33, 62, 29
379, 305, 29
486, 2, 30
556, 406, 26
569, 394, 14
334, 575, 22
581, 79, 30
763, 322, 16
156, 20, 28
487, 903, 30
189, 694, 22
459, 45, 29
74, 300, 25
529, 635, 24
487, 902, 30
67, 320, 25
179, 529, 21
633, 109, 14
692, 3, 11
556, 25, 14
399, 497, 28
397, 891, 24
883, 52, 10
190, 729, 15
487, 2, 30
348, 74, 17
97, 94, 27
728, 435, 22
488, 903, 30
738, 750, 13
645, 583, 17
623, 157, 28
11, 694, 30
331, 687, 23
11, 512, 27
95, 722, 27
488, 902, 30
51, 156, 21
366, 295, 24
127, 811, 26
540, 17, 16
459, 903, 19
384, 872, 17
604, 124, 24
626, 189, 23
816, 200, 16
393, 900, 14
488, 2, 30
197, 84, 22
399, 150, 14
855, 570, 20
489, 903, 30
315, 416, 25
93, 30, 30
229, 497, 21
62, 897, 21
832, 682, 15
481, 646, 18
847, 591, 19
234, 111, 21
489, 902, 30
252, 180, 21
235, 893, 22
689, 737, 18
556, 708, 25
713, 343, 27
209, 261, 11
489, 2, 30
803, 681, 23
13, 543, 19
878, 572, 16
643, 185, 19
876, 319, 12
366, 158, 10
411, 500, 16
517, 530, 15
490, 903, 30
79, 865, 27
388, 826, 16
169, 416, 13
373, 401, 28
850, 334, 12
55, 59, 23
490, 902, 30
112, 875, 24
92, 866, 24
684, 185, 30
689, 492, 12
258, 362, 29
96, 147, 12
738, 211, 14
289, 628, 22
628, 697, 12
490, 2, 30
526, 337, 10
132, 306, 14
451, 343, 16
588, 25, 24
491, 903, 30
408, 732, 24
157, 597, 25
617, 122, 29
615, 325, 24
857, 890, 24
228, 869, 30
170, 505, 22
95, 63, 26
491, 902, 30
556, 641, 18
371, 874, 29
157, 326, 10
491, 2, 30
213, 525, 21
685, 180, 29
463, 645, 10
735, 365, 14
751, 568, 13
496, 159, 18
50, 368, 20
231, 661, 23
709, 71, 14
20, 442, 29
492, 903, 30
204, 820, 15
836, 107, 19
721, 408, 16
637, 18, 24
642, 321, 17
541, 431, 15
573, 861, 18
492, 902, 30
650, 470, 25
279, 857, 18
536, 242, 27
883, 750, 13
96, 459, 18
610, 703, 18
522, 607, 25
840, 258, 21
492, 2, 30
148, 849, 24
594, 669, 28
537, 871, 29
361, 394, 29
81, 499, 10
638, 136, 14
493, 903, 30
322, 219, 17
313, 286, 25
772, 360, 20
274, 395, 22
113, 882, 20
114, 734, 22
818, 773, 14
249, 340, 25
152, 193, 21
493, 902, 30
25, 400, 29
486, 30, 29
140, 612, 27
197, 628, 27
61, 686, 30
425, 177, 11
493, 2, 30
478, 472, 13
515, 369, 22
500, 666, 28
492, 388, 20
67, 624, 12
561, 666, 10
574, 37, 15
494, 903, 30
456, 692, 11
444, 747, 20
347, 488, 19
58, 268, 21
381, 486, 30
249, 757, 12
182, 842, 29
467, 812, 30
67, 226, 24
494, 902, 30
770, 276, 10
289, 764, 24
531, 796, 14
797, 65, 13
494, 2, 30
818, 689, 23
224, 318, 18
625, 462, 22
561, 147, 29
824, 99, 14
546, 189, 21
182, 438, 16
95, 99, 16
495, 903, 30
769, 639, 12
770, 494, 21
83, 71, 30
739, 199, 17
272, 698, 24
145, 612, 30
882, 833, 15
818, 295, 26
811, 75, 14
495, 902, 30
480, 224, 25
14, 121, 29
695, 833, 30
665, 499, 29
446, 568, 19
107, 65, 30
529, 555, 15
52, 898, 24
607, 858, 21
894, 760, 16
495, 2, 30
536, 759, 10
373, 427, 11
327, 264, 29
391, 239, 12
496, 903, 30
233, 84, 10
346, 836, 10
475, 642, 27
848, 139, 27
496, 902, 30
423, 486, 19
422, 86, 19
338, 795, 23
169, 635, 13
496, 2, 30
798, 396, 22
689, 294, 26
313, 58, 20
587, 776, 28
738, 872, 21
397, 347, 23
531, 777, 24
392, 302, 16
806, 660, 20
497, 903, 30
903, 149, 24
135, 9, 29
95, 46, 11
4, 432, 19
103, 174, 23
220, 571, 24
545, 42, 11
411, 47, 28
497, 902, 30
20, 184, 30
171, 691, 24
598, 749, 22
701, 196, 23
567, 736, 27
93, 11, 29
87, 332, 19
560, 780, 16
497, 2, 30
417, 98, 18
498, 727, 20
375, 479, 22
383, 556, 22
729, 175, 29
525, 12, 20
723, 279, 11
10, 750, 13
555, 178, 23
176, 122, 16
498, 903, 30
526, 660, 19
141, 836, 10
413, 327, 27
554, 833, 17
498, 902, 30
857, 653, 15
397, 115, 17
152, 649, 22
765, 600, 20
44, 376, 17
498, 2, 30
511, 417, 19
648, 488, 16
822, 656, 25
837, 435, 15
141, 97, 17
468, 767, 25
369, 385, 15
137, 510, 14
499, 903, 30
560, 722, 25
117, 761, 22
850, 834, 28
328, 750, 25
532, 29, 18
314, 611, 13
574, 612, 28
126, 448, 30
285, 371, 14
79, 576, 17
499, 902, 30
796, 94, 10
863, 684, 23
624, 614, 21
12, 423, 19
105, 170, 10
150, 825, 23
499, 2, 30
60, 584, 29
326, 430, 28
409, 423, 11
415, 754, 18
154, 360, 21
333, 273, 23
508, 506, 28
597, 760, 13
500, 903, 30
629, 489, 16
114, 820, 28
80, 338, 27
497, 312, 27
750, 772, 27
500, 902, 30
756, 779, 28
187, 494, 17
666, 754, 29
502, 892, 30
496, 123, 25
727, 648, 22
500, 2, 30
422, 469, 22
775, 820, 21
628, 841, 26
459, 300, 10
403, 574, 24
58, 468, 26
565, 374, 15
501, 903, 30
850, 875, 11
347, 160, 15
540, 231, 24
314, 240, 13
753, 462, 12
241, 469, 21
94, 324, 12
46, 842, 23
501, 902, 30
446, 743, 16
500, 839, 30
575, 448, 17
234, 664, 17
200, 873, 15
844, 36, 23
486, 506, 18
501, 2, 30
622, 629, 21
361, 361, 22
79, 185, 19
897, 70, 19
586, 106, 19
436, 392, 11
94, 366, 20
24, 489, 26
502, 903, 30
702, 416, 16
718, 703, 14
644, 718, 29
478, 320, 24
327, 894, 26
897, 347, 15
602, 888, 23
557, 474, 14
174, 766, 19
346, 478, 16
502, 902, 30
195, 893, 15
509, 849, 27
139, 405, 30
502, 2, 30
351, 102, 14
617, 182, 18
871, 623, 10
553, 735, 30
30, 762, 24
565, 610, 21
239, 778, 20
127, 172, 21
594, 210, 15
503, 903, 30
565, 723, 29
548, 743, 18
676, 686, 29
64, 259, 21
226, 252, 21
611, 442, 20
813, 825, 10
503, 902, 30
609, 248, 20
342, 855, 26
121, 729, 11
463, 263, 18
442, 315, 20
367, 70, 26
193, 682, 30
754, 268, 24
503, 2, 30
773, 741, 11
467, 130, 29
379, 154, 11
600, 745, 12
13, 99, 22
857, 539, 23
658, 666, 20
345, 498, 30
504, 903, 30
705, 872, 26
875, 348, 13
582, 405, 10
403, 221, 15
268, 432, 15
504, 902, 30
436, 254, 26
732, 195, 10
228, 491, 19
753, 134, 27
813, 609, 23
850, 585, 29
563, 813, 30
688, 108, 22
397, 709, 11
511, 299, 10
504, 2, 30
730, 702, 12
365, 847, 28
806, 179, 10
453, 56, 28
478, 433, 16
696, 334, 22
847, 316, 17
505, 903, 30
708, 67, 25
284, 680, 16
433, 18, 22
720, 61, 13
756, 579, 29
838, 620, 17
381, 500, 27
23, 704, 15
45, 872, 22
327, 298, 26
505, 902, 30
3, 825, 29
360, 27, 16
695, 500, 20
854, 418, 30
529, 873, 25
240, 381, 20
505, 2, 30
43, 796, 14
290, 809, 14
777, 578, 18
785, 308, 23
828, 837, 24
506, 903, 30
189, 794, 26
208, 881, 13
379, 68, 12
643, 401, 12
506, 902, 30
171, 394, 26
762, 93, 13
712, 561, 25
730, 805, 25
185, 303, 26
522, 177, 14
267, 489, 23
873, 628, 24
506, 2, 30
857, 196, 19
178, 863, 15
754, 529, 23
778, 452, 12
17, 854, 22
598, 498, 21
299, 184, 11
242, 335, 24
132, 463, 12
507, 903, 30
738, 657, 25
160, 128, 11
309, 228, 30
194, 842, 23
859, 165, 17
491, 428, 12
507, 902, 30
22, 815, 20
541, 211, 11
238, 4, 13
507, 2, 30
2, 276, 13
362, 553, 12
454, 793, 28
290, 210, 13
28, 492, 23
22, 14, 14
672, 515, 28
508, 903, 30
257, 659, 23
860, 764, 18
561, 447, 23
841, 55, 29
303, 499, 30
258, 475, 12
508, 902, 30
772, 530, 10
73, 803, 29
753, 802, 20
37, 375, 10
119, 324, 11
508, 2, 30
511, 734, 22
418, 215, 12
208, 508, 28
680, 51, 20
314, 158, 28
208, 529, 27
772, 876, 30
509, 903, 30
890, 613, 21
865, 139, 13
294, 740, 18
779, 34, 27
509, 902, 30
891, 462, 18
203, 681, 16
578, 57, 26
529, 694, 10
850, 717, 19
91, 153, 28
195, 878, 27
95, 343, 13
631, 478, 29
509, 2, 30
381, 891, 13
473, 873, 16
878, 349, 27
244, 32, 17
510, 903, 30
47, 861, 14
733, 212, 25
883, 897, 23
88, 102, 29
709, 388, 19
408, 878, 15
181, 162, 18
685, 679, 25
430, 202, 28
742, 383, 19
510, 902, 30
433, 66, 25
426, 45, 26
795, 299, 13
588, 227, 18
510, 2, 30
771, 379, 12
726, 695, 19
459, 489, 14
323, 419, 21
311, 868, 18
159, 763, 10
896, 700, 19
3, 869, 18
511, 903, 30
419, 314, 23
268, 375, 29
22, 366, 28
403, 549, 25
676, 576, 21
873, 521, 13
85, 843, 25
684, 206, 27
181, 603, 13
713, 464, 27
511, 902, 30
628, 232, 30
571, 42, 12
646, 752, 25
398, 295, 30
127, 837, 12
21, 607, 19
538, 386, 10
759, 725, 26
815, 697, 30
363, 819, 28
511, 2, 30
799, 229, 11
229, 724, 21
54, 640, 22
711, 89, 23
791, 18, 15
512, 903, 30
844, 603, 15
350, 50, 20
154, 416, 17
206, 671, 27
512, 902, 30
192, 63, 17
37, 794, 14
424, 368, 28
512, 2, 30
130, 277, 25
486, 303, 25
354, 274, 22
226, 233, 13
319, 52, 20
728, 875, 16
770, 770, 24
734, 889, 21
513, 903, 30
680, 118, 20
501, 421, 10
427, 596, 20
636, 166, 19
289, 504, 20
513, 902, 30
705, 449, 18
400, 599, 11
496, 267, 15
702, 706, 20
80, 577, 24
513, 2, 30
536, 361, 13
100, 608, 15
610, 458, 13
514, 903, 30
711, 434, 16
877, 593, 16
436, 285, 15
703, 494, 28
458, 496, 25
486, 10, 23
29, 900, 17
514, 902, 30
705, 653, 10
285, 835, 14
127, 89, 20
737, 130, 28
714, 402, 20
9, 80, 18
514, 2, 30
430, 721, 16
729, 865, 13
70, 50, 16
820, 36, 13
515, 903, 30
656, 14, 16
661, 756, 22
846, 701, 10
740, 571, 22
557, 469, 12
559, 370, 24
626, 127, 23
701, 144, 23
772, 171, 10
515, 902, 30
637, 700, 15
583, 726, 19
827, 79, 20
594, 228, 10
363, 152, 23
626, 581, 16
145, 266, 11
264, 430, 26
375, 374, 25
515, 2, 30
474, 722, 18
371, 818, 27
802, 696, 13
775, 497, 29
499, 297, 16
189, 64, 19
516, 903, 30
405, 642, 18
789, 352, 21
427, 43, 16
809, 730, 27
516, 902, 30
549, 840, 21
468, 636, 14
529, 830, 27
65, 208, 23
839, 232, 18
678, 113, 22
790, 887, 19
499, 843, 12
204, 334, 23
544, 784, 16
516, 2, 30
268, 584, 15
457, 204, 16
883, 219, 12
635, 275, 16
413, 528, 27
615, 812, 22
668, 489, 14
390, 726, 30
497, 276, 25
250, 798, 21
517, 903, 30
19, 192, 21
670, 526, 16
480, 391, 28
282, 244, 23
53, 811, 18
392, 618, 24
517, 902, 30
103, 105, 24
72, 719, 26
720, 697, 30
517, 2, 30
702, 519, 20
690, 578, 27
673, 556, 17
521, 419, 11
473, 622, 11
518, 903, 30
627, 395, 30
833, 710, 22
58, 58, 11
360, 577, 21
518, 902, 30
617, 557, 19
69, 278, 24
168, 742, 29
686, 772, 23
501, 359, 22
206, 851, 18
518, 2, 30
302, 294, 19
259, 544, 19
391, 347, 18
754, 660, 23
96, 407, 30
519, 903, 30
642, 120, 15
592, 411, 27
520, 744, 10
589, 531, 30
437, 222, 26
369, 881, 26
519, 902, 30
195, 506, 15
565, 145, 21
785, 38, 16
393, 67, 29
505, 90, 14
690, 822, 17
519, 2, 30
597, 603, 27
393, 803, 25
222, 314, 26
319, 193, 10
284, 233, 22
520, 903, 30
713, 704, 28
189, 35, 20
253, 559, 10
480, 209, 16
798, 179, 21
852, 865, 28
554, 788, 16
268, 507, 11
895, 359, 12
568, 552, 20
520, 902, 30
708, 139, 19
225, 645, 10
90, 102, 24
161, 284, 15
208, 72, 29
299, 821, 24
550, 656, 10
527, 680, 12
520, 2, 30
293, 622, 19
899, 354, 28
129, 276, 28
482, 382, 13
198, 708, 23
693, 550, 10
569, 808, 29
777, 709, 21
852, 770, 30
253, 186, 26
521, 903, 30
446, 634, 18
801, 747, 26
256, 843, 13
704, 110, 17
286, 156, 15
307, 717, 12
465, 713, 19
233, 564, 29
108, 400, 25
569, 575, 18
521, 902, 30
56, 729, 21
523, 419, 22
46, 261, 12
420, 702, 12
33, 825, 15
112, 223, 12
370, 509, 28
903, 605, 17
521, 2, 30
101, 746, 22
757, 550, 28
844, 56, 26
643, 594, 19
798, 368, 30
217, 424, 18
75, 487, 15
469, 136, 14
522, 903, 30
164, 752, 14
787, 293, 28
649, 9, 28
676, 143, 10
624, 239, 15
258, 650, 15
523, 106, 11
211, 199, 12
522, 902, 30
780, 222, 13
860, 844, 30
34, 884, 11
200, 489, 26
569, 427, 14
422, 763, 25
896, 239, 26
522, 2, 30
746, 390, 15
755, 778, 14
259, 815, 17
855, 217, 23
523, 903, 30
545, 289, 16
360, 193, 23
773, 556, 21
813, 80, 13
523, 902, 30
425, 189, 17
903, 562, 22
633, 173, 12
523, 2, 30
392, 472, 12
418, 9, 29
392, 776, 10
739, 143, 18
324, 520, 25
346, 819, 19
524, 903, 30
34, 105, 23
58, 618, 28
81, 551, 16
524, 902, 30
53, 423, 22
480, 771, 20
878, 236, 18
329, 602, 28
395, 498, 20
524, 2, 30
159, 388, 22
213, 749, 29
230, 47, 22
83, 651, 25
580, 322, 12
211, 529, 27
346, 330, 16
69, 493, 21
635, 576, 11
525, 903, 30
166, 486, 21
44, 897, 24
34, 300, 23
801, 868, 25
5, 285, 18
412, 734, 17
622, 789, 20
626, 436, 23
706, 785, 29
225, 261, 24
525, 902, 30
221, 183, 15
413, 738, 17
35, 812, 23
659, 96, 25
342, 58, 26
827, 579, 15
542, 19, 22
525, 2, 30
766, 679, 19
120, 374, 20
227, 513, 26
34, 643, 26
775, 205, 10
526, 903, 30
703, 292, 19
766, 459, 28
579, 744, 23
791, 815, 22
45, 888, 11
695, 549, 24
373, 597, 26
598, 780, 22
141, 697, 19
249, 80, 22
526, 902, 30
827, 154, 13
205, 263, 24
386, 567, 10
177, 507, 10
526, 2, 30
170, 417, 13
162, 629, 12
22, 70, 23
527, 903, 30
794, 119, 30
798, 352, 29
611, 729, 17
644, 440, 20
683, 113, 16
716, 87, 27
829, 140, 16
452, 858, 16
880, 552, 20
527, 902, 30
839, 671, 10
669, 371, 13
568, 409, 17
229, 592, 26
432, 453, 10
532, 412, 15
