8000, 8000
3394, 1796, 21
541, 5019, 15
5458, 43, 21
5309, 820, 14
876, 7042, 22
2977, 8000, 30
2503, 1447, 27
4197, 3813, 24
7031, 7036, 19
6120, 2268, 17
3382, 4724, 26
5093, 2184, 27
776, 1744, 26
341, 3159, 26
5009, 5253, 22
7151, 1288, 12
2977, 7999, 30
6535, 7476, 10
3837, 4200, 15
4002, 5598, 20
595, 4773, 30
3228, 3684, 16
5333, 4908, 16
4704, 4180, 16
6304, 7832, 12
4420, 3772, 23
2977, 2, 30
7112, 584, 24
6468, 1025, 30
7561, 7773, 27
3908, 1628, 21
6614, 2122, 15
7087, 5844, 28
3663, 2496, 25
2978, 8000, 30
4055, 6211, 10
6657, 4729, 26
2494, 2844, 27
6672, 2250, 18
4410, 5066, 17
6043, 7075, 29
7963, 6134, 19
2978, 7999, 30
7721, 2949, 16
3236, 2568, 24
3078, 2886, 21
4409, 1804, 28
5340, 2020, 10
4743, 449, 21
4663, 6478, 12
2904, 3466, 16
2978, 2, 30
3479, 4446, 27
5771, 377, 14
3615, 7809, 27
3125, 5051, 29
7566, 5130, 10
5931, 1694, 20
4917, 3353, 16
2728, 4933, 11
7819, 2394, 13
2979, 8000, 30
7885, 2961, 18
7797, 2708, 23
7146, 3698, 20
6555, 3185, 17
2016, 4174, 30
2362, 5150, 27
1434, 1155, 17
2979, 7999, 30
7287, 3007, 10
5649, 1485, 10
3846, 3946, 26
2238, 1898, 24
6488, 7267, 16
2252, 3271, 10
4843, 140, 18
3200, 3753, 29
2979, 2, 30
5766, 125, 28
1743, 4623, 10
207, 4542, 28
471, 2815, 16
2634, 2620, 16
2980, 8000, 30
7523, 5750, 10
4702, 4653, 18
2955, 978, 17
4087, 1321, 18
2691, 1669, 24
2980, 7999, 30
7295, 5396, 20
3093, 5210, 26
3803, 5603, 16
916, 6615, 22
7742, 6031, 16
1402, 7067, 12
1793, 7533, 20
4650, 3709, 30
666, 4443, 23
5315, 1417, 19
2980, 2, 30
4983, 760, 16
602, 321, 23
7803, 6605, 11
2981, 8000, 30
7181, 6992, 13
758, 1211, 12
1937, 1754, 11
4929, 1569, 14
7607, 6705, 21
2981, 7999, 30
4319, 6738, 27
7795, 4668, 26
1817, 6644, 10
3285, 3348, 23
4482, 7849, 18
5570, 2073, 23
7875, 6617, 26
7432, 7373, 24
6885, 7502, 18
7187, 5618, 27
2981, 2, 30
7138, 3833, 11
4733, 5525, 11
1207, 11, 24
6032, 4938, 19
1038, 2734, 17
2982, 8000, 30
2242, 4099, 19
5762, 7050, 23
3473, 7056, 14
2981, 2724, 18
5901, 6589, 28
2982, 7999, 30
7648, 461, 19
2031, 6131, 18
1435, 4090, 10
4402, 2063, 12
6676, 2416, 19
4189, 1063, 18
7391, 258, 20
831, 574, 10
1664, 4104, 11
2982, 2, 30
4014, 2288, 28
6619, 1631, 20
628, 3702, 16
2983, 8000, 30
3551, 3504, 27
2843, 6007, 26
7197, 4940, 26
3594, 3582, 11
4226, 7376, 18
2983, 7999, 30
6952, 764, 28
7651, 2750, 13
1631, 7289, 16
251, 2074, 22
2983, 2, 30
7615, 5775, 28
7986, 2306, 13
2619, 1415, 22
5944, 6939, 28
2984, 8000, 30
6817, 3031, 15
4887, 4068, 23
1427, 6742, 11
5048, 1168, 21
481, 2839, 20
76, 2280, 16
1266, 2396, 16
2984, 7999, 30
6624, 3205, 29
6309, 7996, 23
2086, 7628, 27
2622, 1436, 21
7346, 2762, 13
1440, 968, 25
1964, 6421, 24
3711, 4300, 27
6813, 7383, 11
7157, 1829, 26
2984, 2, 30
1324, 2889, 11
5749, 253, 30
6582, 6835, 20
7694, 614, 13
7464, 1129, 28
5753, 629, 10
1892, 6501, 19
2985, 8000, 30
3591, 4301, 27
4765, 2951, 30
3642, 7855, 28
7270, 811, 24
2985, 7999, 30
3790, 2119, 17
3662, 6913, 27
7079, 4103, 14
4728, 5848, 24
3229, 3169, 15
2985, 2, 30
409, 7007, 26
3570, 7436, 14
7058, 97, 18
3327, 553, 27
3430, 2301, 23
4889, 4597, 23
1643, 6493, 12
2993, 1658, 15
4409, 7353, 21
2986, 8000, 30
1218, 3552, 13
7857, 3444, 28
1079, 985, 17
7891, 1610, 24
5203, 6762, 13
5935, 464, 11
86, 4072, 25
5613, 7690, 23
545, 4189, 20
3354, 5587, 19
2986, 7999, 30
7278, 694, 26
7682, 6995, 13
1937, 384, 14
7978, 7084, 10
2986, 2, 30
4136, 2372, 24
2321, 6667, 27
1922, 5355, 17
7063, 3693, 26
2482, 1079, 24
2987, 8000, 30
5449, 4665, 20
628, 2109, 21
6662, 2885, 23
6975, 4161, 16
2462, 4374, 13
2987, 7999, 30
7164, 3146, 30
1346, 7895, 13
6485, 5298, 23
7130, 1495, 13
3931, 1815, 27
3944, 3572, 16
2703, 2575, 29
1550, 6730, 11
6373, 973, 19
2987, 2, 30
1793, 4627, 28
194, 4315, 30
3090, 3927, 22
211, 4663, 14
1570, 722, 20
358, 3624, 13
6537, 6908, 25
5370, 7969, 18
4439, 6512, 14
4782, 2305, 29
2988, 8000, 30
4901, 459, 11
562, 1673, 16
5876, 5276, 13
6556, 1177, 24
7754, 6803, 27
7193, 5535, 27
4516, 2902, 20
2988, 7999, 30
1871, 711, 11
5487, 352, 19
6589, 5652, 21
4466, 4319, 15
2867, 5300, 23
2988, 2, 30
1257, 5298, 18
580, 2062, 25
5540, 6413, 30
5137, 1437, 25
667, 5986, 26
2989, 8000, 30
5556, 2251, 30
2914, 6555, 20
2910, 3849, 20
5509, 7970, 12
6010, 1655, 29
2989, 7999, 30
4987, 2700, 12
1354, 5750, 15
5093, 3228, 18
476, 5078, 11
6802, 733, 19
3601, 1392, 25
5737, 7487, 10
2989, 2, 30
977, 5114, 27
1512, 4817, 10
271, 6826, 13
7861, 7708, 17
2969, 4671, 28
5114, 4021, 11
2172, 995, 11
589, 1575, 20
1745, 3931, 27
2990, 8000, 30
4268, 3389, 23
543, 3279, 21
292, 3399, 20
2990, 7999, 30
602, 3097, 21
3804, 6680, 14
2443, 3128, 25
2642, 3337, 25
153, 1689, 20
4877, 7403, 14
120, 5538, 13
2990, 2, 30
4303, 6436, 29
616, 2826, 12
5621, 2528, 11
4895, 1702, 13
6290, 3886, 28
3258, 6727, 10
365, 3046, 27
7402, 3350, 21
2440, 5338, 23
2991, 8000, 30
2350, 200, 14
1693, 3286, 11
3615, 6513, 23
2646, 1707, 19
2730, 5394, 11
6367, 2134, 22
2991, 7999, 30
2141, 6834, 30
4206, 1926, 12
4019, 515, 25
4223, 1440, 30
4311, 6056, 22
2991, 2, 30
651, 18, 29
3143, 4519, 24
7815, 6578, 15
3928, 7325, 20
185, 3950, 22
2582, 4837, 14
2173, 6132, 14
5668, 1232, 29
2992, 8000, 30
4546, 834, 23
4127, 54, 19
3665, 6034, 26
3164, 3848, 26
7740, 463, 13
6327, 2827, 12
2638, 7534, 22
2992, 7999, 30
5584, 3214, 27
2663, 2354, 23
5727, 7336, 24
462, 2845, 25
1044, 877, 24
2992, 2, 30
1745, 4211, 13
84, 5457, 25
7558, 335, 22
2357, 5532, 26
5656, 2144, 21
5149, 4321, 22
5315, 5166, 11
1619, 3370, 17
2993, 8000, 30
6021, 7649, 21
6061, 2827, 20
7503, 4264, 12
5850, 7147, 28
7673, 3432, 21
1761, 3428, 23
1431, 3114, 24
4755, 3912, 30
6657, 3469, 20
2480, 3497, 25
2993, 7999, 30
1745, 3866, 24
2116, 4733, 27
3428, 5605, 22
2202, 4409, 30
2398, 5559, 15
3281, 3459, 19
2993, 2, 30
2292, 7475, 30
1297, 7859, 14
1948, 3223, 20
2440, 476, 16
2994, 8000, 30
1210, 1593, 27
586, 431, 23
2889, 6269, 15
5933, 7223, 12
2256, 1490, 11
4751, 1818, 29
1878, 4349, 13
5196, 2881, 10
1853, 5965, 13
2994, 7999, 30
5516, 19, 27
2745, 3612, 27
2902, 7502, 27
2994, 2, 30
5368, 450, 12
7521, 1779, 24
4351, 860, 15
1263, 3939, 25
1886, 1653, 21
769, 2093, 27
4246, 1017, 10
789, 484, 25
6168, 1908, 19
2995, 8000, 30
2132, 1884, 14
597, 764, 27
6041, 5808, 30
5303, 5352, 19
5009, 4647, 11
3690, 1972, 10
6328, 2507, 30
2995, 7999, 30
4387, 2190, 28
1608, 4002, 11
7701, 6929, 14
5422, 2839, 23
1425, 4941, 14
2707, 923, 17
1658, 1697, 28
2626, 7133, 14
2758, 2010, 23
5687, 290, 27
2995, 2, 30
4418, 2690, 23
2192, 6416, 28
2275, 1890, 29
5507, 2194, 24
7358, 6650, 21
2996, 8000, 30
5090, 1218, 29
5597, 4390, 23
2096, 1614, 14
7547, 5095, 27
2468, 471, 29
3096, 3857, 18
866, 426, 29
3108, 4039, 20
5418, 5163, 24
275, 2412, 11
2996, 7999, 30
2069, 7940, 17
2, 3110, 17
4368, 2259, 19
5676, 810, 10
489, 4522, 19
6722, 1342, 19
2955, 1325, 20
4707, 5548, 30
7731, 3618, 17
7943, 2525, 10
2996, 2, 30
5929, 7217, 15
5768, 1323, 26
3582, 878, 21
3132, 7042, 20
7931, 1993, 30
1220, 4374, 17
6777, 2456, 24
4071, 1559, 21
615, 889, 14
2997, 8000, 30
3120, 6613, 16
2938, 3968, 21
3168, 3989, 16
3472, 487, 18
116, 4707, 18
4395, 230, 18
7965, 1736, 23
5895, 7739, 25
2288, 1292, 26
2997, 7999, 30
1701, 6822, 23
988, 2925, 26
7058, 5180, 30
6169, 3874, 13
6500, 957, 24
6123, 2201, 18
2997, 2, 30
130, 4756, 10
3724, 525, 13
1075, 5582, 11
2998, 8000, 30
7376, 4601, 17
3223, 4794, 25
3853, 6825, 16
1268, 4696, 15
3264, 1562, 20
2283, 6962, 19
7028, 4706, 28
6181, 1704, 27
2998, 7999, 30
658, 4674, 25
7357, 260, 21
6671, 2749, 16
3385, 2061, 24
4541, 1225, 26
5453, 5721, 27
2207, 2211, 30
7775, 2597, 30
7483, 5289, 19
6050, 7786, 29
2998, 2, 30
6878, 3431, 12
5170, 197, 18
4189, 900, 12
5741, 7114, 15
2999, 8000, 30
5647, 3678, 10
4314, 5319, 23
642, 2967, 27
2377, 3823, 25
6953, 2090, 26
5918, 7658, 29
1065, 102, 18
4876, 7375, 28
2999, 7999, 30
4635, 4828, 13
1898, 3631, 11
6887, 3525, 10
7797, 6438, 27
2068, 845, 23
2365, 4760, 13
517, 5283, 30
2999, 2, 30
6365, 6496, 30
2586, 5329, 10
1938, 5050, 26
3564, 2638, 10
3464, 1223, 22
3000, 8000, 30
6307, 2137, 14
823, 7705, 15
7887, 3587, 29
5651, 1418, 19
429, 7488, 11
3000, 7999, 30
412, 3895, 17
7992, 7420, 12
5556, 1263, 10
6386, 4381, 12
1521, 5521, 11
7198, 3330, 16
3206, 3184, 20
5169, 7973, 19
586, 728, 23
7887, 5975, 29
3000, 2, 30
7997, 105, 22
7846, 5373, 23
1308, 2467, 13
1435, 2595, 25
3001, 8000, 30
5596, 7464, 15
5563, 2972, 24
681, 935, 18
1728, 2931, 15
3001, 7999, 30
1189, 7872, 17
1736, 44, 18
3216, 4443, 25
2891, 4551, 29
2957, 23, 22
7076, 3330, 14
7571, 7483, 17
5459, 4778, 26
3001, 2, 30
2035, 3426, 29
5187, 380, 15
3942, 7103, 15
6871, 3494, 17
746, 6444, 24
778, 886, 23
6684, 1607, 14
6430, 4309, 18
2567, 6800, 14
149, 4406, 19
3002, 8000, 30
930, 7259, 18
2942, 2747, 13
6544, 6885, 19
3839, 6405, 25
3002, 7999, 30
3638, 6210, 22
2151, 817, 19
3515, 5806, 24
2694, 3557, 11
2573, 5122, 26
767, 602, 17
3002, 2, 30
4239, 7293, 10
7699, 4996, 21
2663, 5915, 20
6507, 7172, 10
5505, 4477, 25
3003, 8000, 30
3330, 6243, 19
3848, 6240, 28
7277, 3075, 25
3189, 2135, 29
7001, 5085, 11
7458, 6624, 27
3003, 7999, 30
3147, 7456, 12
3316, 4352, 21
959, 5244, 21
6438, 1729, 16
3522, 2638, 28
2657, 1328, 23
3436, 1327, 27
3003, 2, 30
3900, 155, 13
5382, 5170, 28
4432, 7831, 18
3004, 8000, 30
7132, 1593, 20
7378, 7776, 15
3414, 1801, 18
7110, 6196, 12
7218, 160, 12
5516, 9, 23
5115, 4399, 24
3817, 3719, 26
6913, 1915, 25
4380, 193, 17
3004, 7999, 30
5131, 4096, 28
1889, 1256, 23
2821, 7653, 29
267, 99, 21
2159, 7265, 10
2484, 6550, 28
2607, 7814, 14
3004, 2, 30
7804, 1500, 20
5930, 653, 14
2282, 5916, 13
7034, 651, 13
3005, 8000, 30
282, 6931, 14
986, 1444, 29
5625, 1203, 12
5818, 202, 10
3896, 6411, 30
395, 5322, 12
2631, 4848, 19
7768, 7938, 28
5795, 1890, 16
3005, 7999, 30
1233, 2504, 20
7149, 1951, 29
4399, 5901, 24
1259, 2047, 25
3005, 2, 30
814, 3090, 25
3396, 2120, 21
861, 5464, 20
1107, 288, 12
3816, 6917, 13
1302, 3970, 26
6249, 1147, 23
5390, 4810, 21
2903, 4669, 14
2279, 745, 20
3006, 8000, 30
173, 4789, 18
2225, 4611, 25
527, 3910, 29
3006, 7999, 30
2685, 5696, 14
6985, 2371, 21
1732, 4707, 21
7211, 468, 10
3333, 7161, 21
3006, 2, 30
471, 4465, 13
5853, 5120, 27
4680, 5095, 22
7390, 4031, 23
7830, 7731, 18
340, 1663, 13
2067, 1958, 25
3007, 8000, 30
7268, 3279, 18
4882, 5192, 22
7942, 3202, 22
7102, 645, 16
624, 7652, 24
2697, 7056, 10
6346, 2771, 20
4542, 2010, 18
197, 5683, 26
3007, 7999, 30
2378, 6956, 30
7450, 3938, 10
7173, 7709, 13
6150, 474, 25
6820, 3534, 25
7933, 493, 19
5050, 874, 16
126, 7078, 18
3007, 2, 30
3596, 6942, 26
3828, 4345, 26
1188, 1808, 10
7142, 112, 22
3008, 8000, 30
1971, 4590, 26
6513, 4221, 23
405, 1419, 24
3270, 6262, 20
1221, 3545, 30
5313, 72, 20
3008, 7999, 30
5426, 7595, 26
863, 4040, 17
1686, 5379, 21
7257, 262, 12
6085, 6834, 24
937, 270, 29
3961, 3655, 21
1821, 4215, 13
5641, 2799, 14
7746, 7811, 18
3008, 2, 30
1893, 844, 12
553, 1456, 25
4052, 6240, 26
6245, 1913, 18
3009, 8000, 30
4190, 4677, 17
7366, 1936, 16
822, 3012, 12
4037, 1024, 14
7052, 5119, 18
5896, 7645, 23
2130, 1663, 18
1245, 2130, 28
6250, 3412, 20
3009, 7999, 30
6414, 6621, 19
1204, 1993, 17
7164, 6275, 30
5201, 972, 22
4038, 7442, 24
5598, 2791, 10
3009, 2, 30
3019, 4153, 25
6831, 6630, 28
3855, 5396, 30
4743, 1040, 21
3367, 7524, 14
3010, 8000, 30
5936, 1061, 15
236, 3701, 26
5191, 201, 12
1368, 1503, 24
5110, 5884, 21
334, 5309, 30
3010, 7999, 30
7499, 387, 17
5804, 6885, 21
5520, 2730, 11
7790, 7793, 22
7434, 7380, 17
1893, 179, 24
3892, 3973, 25
7603, 4070, 10
3010, 2, 30
5476, 447, 11
7957, 6831, 15
7737, 4180, 21
2857, 7956, 28
5860, 6048, 23
3011, 8000, 30
1232, 960, 20
406, 6042, 15
4084, 4026, 30
3011, 7999, 30
1177, 67, 14
2486, 1814, 30
4754, 6824, 27
3011, 2, 30
3443, 298, 27
1083, 5707, 13
6472, 7285, 24
5768, 3660, 18
1123, 3625, 29
3925, 3421, 18
2219, 5098, 11
3619, 288, 24
687, 1958, 11
3012, 8000, 30
801, 6361, 11
937, 6053, 26
3585, 7731, 23
7480, 2972, 18
7880, 3884, 28
3012, 7999, 30
3689, 7027, 25
5540, 7841, 11
2486, 4325, 27
4708, 7186, 23
786, 3613, 10
1044, 4666, 29
1522, 4857, 11
5761, 3079, 25
4693, 1266, 13
3012, 2, 30
1064, 3667, 29
4549, 4061, 13
685, 1872, 17
1204, 7613, 14
962, 4385, 20
7844, 2315, 16
3200, 4493, 15
3013, 8000, 30
5992, 4290, 30
35, 5536, 17
6855, 7443, 21
4800, 6918, 17
141, 684, 18
3398, 1469, 13
6602, 4354, 21
3380, 3171, 18
7912, 2339, 13
7613, 2504, 30
3013, 7999, 30
2072, 4375, 13
6361, 345, 12
4583, 6414, 15
5554, 1816, 12
3485, 3638, 14
2646, 3801, 23
881, 1096, 22
3013, 2, 30
1900, 3962, 13
7440, 7418, 14
268, 115, 20
2871, 1573, 23
7170, 6526, 24
5839, 7228, 21
3014, 8000, 30
6753, 7183, 24
3583, 4968, 22
5260, 2939, 19
5445, 4383, 17
3014, 7999, 30
5613, 3919, 14
2432, 4216, 14
6368, 5930, 19
6449, 4685, 19
5308, 4158, 24
3014, 2, 30
3158, 17, 23
6299, 3922, 25
5323, 3003, 14
3015, 8000, 30
5956, 6339, 21
322, 5949, 26
6140, 524, 16
2716, 5649, 26
2576, 3989, 28
3911, 4044, 11
6722, 6784, 15
2573, 7101, 25
5314, 7054, 15
1088, 3490, 22
3015, 7999, 30
6439, 7243, 28
2585, 5413, 16
6758, 4374, 11
2825, 4831, 17
7832, 7170, 30
4675, 818, 20
1957, 1591, 19
3015, 2, 30
3975, 1944, 24
7747, 4477, 16
114, 229, 25
573, 5810, 28
6750, 6523, 13
6680, 1140, 12
3016, 8000, 30
5856, 5136, 16
7420, 4721, 24
1541, 3929, 10
1781, 128, 27
5303, 1227, 24
3016, 7999, 30
6599, 2213, 10
6913, 1331, 23
5040, 1736, 18
1082, 2057, 16
70, 2282, 10
144, 1138, 30
1182, 5714, 11
3219, 7477, 26
467, 2210, 21
530, 6743, 23
3016, 2, 30
3502, 3869, 23
7006, 6606, 16
7977, 7618, 26
1594, 6105, 11
6258, 5076, 14
3017, 8000, 30
3753, 2377, 13
2200, 6001, 11
5488, 5963, 15
4288, 7878, 14
3017, 7999, 30
2019, 557, 12
5171, 6919, 12
2969, 7690, 28
6896, 4393, 30
2822, 1775, 14
2303, 6754, 21
3017, 2, 30
7630, 6479, 24
5203, 4909, 29
3759, 3953, 13
3902, 7933, 17
7383, 2300, 19
4361, 5912, 25
4310, 7235, 11
3499, 1031, 18
2053, 3024, 27
7982, 4390, 27
3018, 8000, 30
4907, 147, 23
5950, 2379, 28
1741, 5787, 24
5915, 396, 29
4769, 7205, 23
2686, 5836, 21
3799, 3580, 15
3018, 7999, 30
4924, 3181, 29
2559, 901, 28
3392, 3332, 18
5241, 7100, 20
5943, 5107, 18
4470, 4304, 23
7511, 3003, 13
7432, 5592, 16
4873, 2576, 15
3018, 2, 30
4067, 3780, 28
4178, 933, 10
901, 3325, 24
3363, 909, 21
4138, 5615, 22
7798, 6894, 13
242, 4011, 18
1191, 7021, 11
3019, 8000, 30
5956, 614, 26
2956, 7144, 26
8, 4073, 10
1010, 2304, 30
4750, 2835, 19
9, 4307, 17
437, 2082, 28
7638, 1443, 12
6989, 7455, 23
4175, 5015, 29
3019, 7999, 30
1859, 651, 26
5636, 6644, 24
5436, 6605, 16
6671, 4281, 20
7666, 7108, 26
3883, 6428, 26
869, 6852, 11
3019, 2, 30
4674, 2795, 15
4659, 6797, 17
6134, 3844, 27
3020, 8000, 30
6811, 2867, 24
3768, 125, 26
5914, 1057, 10
4776, 2896, 10
3020, 7999, 30
549, 7492, 18
7623, 4688, 24
6087, 2585, 14
7020, 290, 16
671, 5868, 12
711, 2376, 30
3992, 4720, 29
5286, 4715, 11
3020, 2, 30
4210, 3371, 22
6951, 2951, 21
7679, 6694, 25
5774, 5430, 18
2975, 4069, 19
5526, 629, 22
3895, 6892, 21
3021, 8000, 30
578, 4308, 20
2568, 4514, 14
5582, 4676, 17
857, 680, 16
3786, 7453, 27
7164, 1643, 28
7365, 5996, 22
6484, 6349, 24
4442, 1211, 29
3021, 7999, 30
7542, 4494, 16
5420, 6643, 20
689, 3227, 18
7585, 7812, 24
4044, 1388, 23
2169, 3285, 12
2227, 907, 28
7070, 6553, 12
3021, 2, 30
91, 123, 17
6890, 4206, 16
1844, 1034, 26
6809, 3575, 20
6741, 5848, 15
2635, 4446, 28
2533, 1575, 27
3022, 8000, 30
6859, 5155, 10
5621, 1557, 19
4143, 5533, 27
3022, 7999, 30
5267, 7138, 14
5354, 2177, 24
5900, 7138, 16
3022, 2, 30
3531, 7619, 23
4522, 640, 19
2035, 2820, 27
5190, 5171, 11
3375, 7265, 14
6514, 7985, 16
332, 6700, 22
3023, 8000, 30
986, 607, 24
5961, 888, 26
7599, 4291, 28
5972, 4877, 13
5469, 979, 19
7400, 4310, 30
5349, 2314, 16
295, 1381, 12
3023, 7999, 30
4575, 2407, 26
3853, 6967, 24
6581, 6338, 30
1048, 5077, 28
3023, 2, 30
4899, 1253, 22
2699, 6200, 14
4409, 5061, 16
5975, 7671, 23
3024, 8000, 30
1563, 300, 21
4401, 6221, 24
5009, 4434, 16
3749, 1069, 10
3024, 7999, 30
470, 912, 26
6297, 938, 20
6391, 4756, 16
7546, 7657, 12
5223, 7140, 17
6984, 342, 24
1320, 6155, 24
4918, 97, 26
5269, 362, 27
3167, 3121, 28
3024, 2, 30
401, 7816, 29
3203, 5354, 18
2309, 445, 16
7872, 4499, 27
4641, 5219, 27
1019, 6007, 23
18, 717, 16
3529, 1270, 21
5045, 6889, 11
36, 3551, 29
3025, 8000, 30
1587, 1208, 30
4125, 3503, 21
1705, 3509, 11
937, 2330, 25
3164, 2740, 29
1134, 160, 12
405, 5121, 25
3025, 7999, 30
7627, 5070, 27
3899, 2279, 14
2719, 3530, 19
3025, 2, 30
3914, 5391, 28
744, 2992, 10
6335, 7567, 23
423, 2459, 18
5091, 4408, 20
2124, 6918, 16
281, 529, 20
3026, 8000, 30
3523, 3293, 17
5139, 7032, 11
4126, 3839, 28
351, 2035, 17
6214, 6332, 24
3639, 7140, 21
5361, 6407, 26
7264, 6395, 21
3793, 5013, 28
3026, 7999, 30
1883, 3139, 27
1527, 6391, 11
3942, 3016, 22
2470, 6872, 26
2907, 373, 11
6334, 6654, 19
1704, 1796, 29
3026, 2, 30
503, 2863, 13
4392, 1442, 15
3870, 6647, 17
5782, 5788, 19
775, 6449, 22
1715, 1064, 14
7609, 3722, 17
3027, 8000, 30
4808, 1915, 27
7829, 4256, 22
1355, 7699, 16
2852, 965, 29
5212, 1203, 21
6290, 4954, 12
3027, 7999, 30
1265, 3787, 22
42, 5487, 15
7825, 239, 21
6589, 2822, 18
1874, 187, 17
3546, 7852, 29
4033, 2906, 13
3027, 2, 30
4677, 6122, 11
5394, 110, 20
1988, 2203, 19
7905, 2938, 27
6669, 2973, 12
3225, 7868, 17
445, 4628, 12
1115, 2260, 18
3028, 8000, 30
102, 2495, 26
4496, 3930, 17
3558, 4271, 30
1441, 2164, 13
3002, 7821, 29
1403, 1903, 29
3028, 7999, 30
848, 2533, 19
3184, 1078, 18
1823, 1703, 23
1237, 652, 17
542, 1176, 21
3028, 2, 30
7407, 136, 19
5637, 4070, 23
6434, 634, 11
3752, 7374, 13
2123, 2105, 12
78, 2039, 19
5310, 2042, 19
2229, 227, 15
3029, 8000, 30
6996, 612, 20
3667, 7723, 27
4282, 973, 26
3029, 7999, 30
1607, 2436, 19
2782, 5330, 12
5275, 5551, 15
6068, 5896, 10
4632, 5274, 10
1202, 848, 19
24, 4967, 12
3320, 864, 27
1540, 6816, 18
5047, 7586, 28
3029, 2, 30
6608, 2788, 12
1807, 2776, 29
7364, 2367, 18
1459, 1887, 18
3030, 8000, 30
1912, 4665, 24
6906, 5278, 19
6760, 1360, 18
3030, 7999, 30
1257, 2688, 28
2274, 2888, 24
5289, 1228, 11
534, 5889, 21
7726, 3623, 26
2378, 3893, 28
4248, 4676, 11
2326, 7480, 12
3030, 2, 30
5158, 3796, 20
7398, 4732, 18
7546, 102, 17
283, 2590, 20
749, 113, 21
7614, 6951, 18
3031, 8000, 30
5683, 6538, 13
4649, 2225, 12
4182, 2334, 18
4075, 3015, 29
4215, 6923, 14
356, 7067, 17
7987, 5859, 22
3849, 7301, 15
2940, 2582, 26
3031, 7999, 30
7779, 1822, 18
2346, 3514, 12
5077, 2705, 26
3874, 3360, 19
7506, 5993, 11
3031, 2, 30
6189, 1330, 21
5147, 2830, 30
1829, 1740, 27
2307, 5069, 12
7105, 7045, 18
6946, 5621, 21
4663, 1423, 18
5531, 7521, 14
3032, 8000, 30
4484, 5648, 25
1591, 433, 16
7713, 6427, 17
48, 1899, 26
3032, 7999, 30
7082, 1700, 28
3565, 2030, 14
6563, 7728, 26
3032, 2, 30
5790, 6644, 21
607, 7687, 30
1291, 4112, 30
1785, 2195, 14
4007, 5992, 21
3033, 8000, 30
6901, 2390, 15
4470, 5416, 20
5072, 86, 22
6764, 3687, 21
2477, 3932, 21
4767, 4951, 15
6971, 155, 27
1409, 3730, 17
4386, 5914, 26
6153, 861, 19
3033, 7999, 30
7719, 5434, 16
4946, 7173, 26
4012, 7607, 30
6008, 2617, 19
4419, 440, 19
7650, 218, 29
2737, 3282, 27
6877, 121, 17
5492, 2657, 16
3033, 2, 30
5370, 7153, 23
7621, 2224, 20
4410, 126, 24
3034, 8000, 30
5270, 5295, 18
3717, 5093, 24
3305, 7290, 26
1522, 2449, 25
1762, 843, 10
4364, 7904, 28
3940, 53, 23
1331, 898, 29
6684, 4013, 13
3034, 7999, 30
7760, 5717, 21
4850, 2422, 12
4113, 6757, 19
3283, 400, 12
592, 6618, 19
1772, 7927, 28
3034, 2, 30
151, 5259, 20
4801, 7007, 21
2807, 7023, 24
6914, 4389, 17
90, 3536, 18
4291, 6742, 24
5620, 7708, 22
970, 574, 11
3253, 6896, 30
7113, 1087, 13
3035, 8000, 30
5718, 7178, 23
4257, 6219, 23
2651, 5058, 14
31, 4935, 29
1384, 5560, 15
3626, 64, 27
1348, 7276, 17
3035, 7999, 30
5677, 4861, 10
5623, 2451, 23
3295, 3547, 20
721, 4082, 21
3035, 2, 30
569, 2722, 17
327, 3454, 29
7106, 80, 16
7199, 6367, 14
4232, 1984, 30
6699, 4898, 13
2663, 7227, 15
2598, 3616, 18
5923, 1521, 29
5325, 3519, 28
3036, 8000, 30
3575, 635, 14
1260, 6740, 24
7296, 3691, 17
734, 4310, 18
6921, 5353, 17
1050, 2501, 26
2313, 4742, 27
3705, 4761, 18
3036, 7999, 30
6098, 3666, 18
5968, 3558, 24
1031, 7995, 27
6066, 1921, 13
5043, 458, 30
3036, 2, 30
6623, 6271, 11
4121, 504, 14
3096, 2706, 17
1143, 2598, 15
3037, 8000, 30
5537, 7378, 12
789, 2103, 25
1046, 4246, 15
614, 1397, 12
3037, 7999, 30
1034, 7334, 21
5055, 2953, 22
350, 1894, 17
6736, 2337, 11
3902, 7747, 11
3136, 7447, 11
2256, 5312, 29
5893, 6099, 24
1975, 1198, 11
7156, 7085, 14
3037, 2, 30
7377, 789, 23
6317, 2126, 24
6351, 7545, 27
3693, 7791, 29
3038, 8000, 30
1424, 4452, 11
421, 1047, 13
1640, 6130, 27
38, 6415, 18
7769, 5949, 29
7374, 693, 21
5293, 3101, 16
3038, 7999, 30
726, 7986, 13
444, 1948, 19
2689, 5960, 19
6604, 4028, 21
7135, 1856, 22
2082, 2244, 27
4053, 5103, 29
7641, 866, 24
3038, 2, 30
1211, 5493, 11
5988, 1970, 15
3251, 4073, 11
1094, 7325, 16
5279, 7568, 30
1960, 4716, 10
2210, 1466, 15
3039, 8000, 30
4609, 2134, 22
5714, 1733, 19
719, 6071, 15
1955, 385, 30
1777, 2922, 26
5218, 2085, 30
2842, 4997, 27
3848, 7199, 15
3492, 2012, 22
6898, 6180, 29
3039, 7999, 30
1461, 3896, 19
7572, 4401, 26
4124, 5932, 21
171, 6143, 21
2171, 4345, 20
2457, 284, 25
1689, 387, 12
